cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_376,0,2,67,2,0,2,2,-,2,9,3,3,3,2,-,5
cell_377,-,2,67,36,2,-,2,-,2,9,3,3,3,2,2,5
cell_378,0,-,67,-,0,2,2,-,-,9,3,-,3,-,2,5
cell_379,0,2,67,0,-,2,2,2,2,9,-,3,3,2,2,5
cell_380,6,2,67,-,-,2,-,2,2,9,3,3,3,2,2,5
cell_381,2,-,67,0,2,2,2,2,2,-,-,3,3,2,2,5
cell_382,2,-,67,0,2,-,2,-,2,-,3,3,3,2,2,-
cell_383,0,2,67,0,2,2,-,-,2,9,-,3,3,2,2,5
cell_384,0,2,-,2,-,2,2,2,2,9,3,3,-,2,2,5
cell_385,2,2,67,20,-,4,2,0,2,9,3,2,3,2,-,5
cell_386,2,2,67,20,5,4,2,-,2,9,3,2,3,2,2,5
cell_387,2,-,67,20,-,4,2,0,2,9,3,2,3,-,2,-
cell_388,2,2,67,20,-,4,2,0,2,9,3,2,3,2,-,-
cell_389,2,2,67,20,-,4,2,2,2,9,3,2,3,2,2,5
cell_390,2,2,67,20,5,4,2,-,-,9,-,-,3,-,2,5
cell_391,2,2,67,20,-,4,2,2,2,9,3,2,3,2,2,5
cell_392,2,-,67,20,-,4,2,-,2,9,3,2,3,2,-,-
cell_393,-,2,-,20,5,4,-,0,2,9,3,2,-,2,-,-
cell_394,2,2,67,20,5,4,2,2,2,9,3,2,3,2,2,5
cell_395,-,2,-,20,5,4,-,0,2,-,3,2,3,-,2,5
cell_396,2,2,67,-,5,-,2,0,-,9,3,-,3,2,2,5
cell_397,2,2,67,20,-,4,2,2,2,9,3,-,-,2,2,-
cell_398,0,2,67,20,-,4,2,-,2,9,3,-,-,2,2,-
cell_399,0,-,67,20,5,-,2,-,-,9,-,2,3,2,2,-
cell_400,3,2,67,20,5,-,-,2,-,9,-,2,3,2,2,5
cell_401,7,2,67,20,-,-,2,0,-,-,3,-,3,2,2,5
cell_402,-,2,67,-,-,4,-,-,2,-,-,2,3,-,2,5
cell_403,2,2,-,-,5,4,2,-,2,-,-,-,3,0,2,5
cell_404,0,2,67,20,5,-,2,0,2,9,3,2,3,-,2,-
cell_405,8,2,67,20,-,4,2,0,2,9,-,2,3,0,2,5
cell_406,8,2,-,20,5,4,2,2,2,9,3,-,3,0,2,5
cell_407,-,2,67,20,-,4,2,0,2,9,-,-,3,5,2,5
cell_408,42,2,-,20,5,4,2,-,-,-,3,-,-,0,-,-
cell_409,3,2,67,20,5,4,2,0,2,9,3,2,3,0,2,5
cell_410,3,2,-,20,-,4,-,0,2,-,-,2,-,0,2,5
cell_411,11,2,67,20,5,-,2,-,2,9,3,2,3,-,-,5
cell_412,-,2,67,-,5,4,-,-,-,-,-,2,3,2,2,5
cell_413,2,2,-,20,5,4,2,0,2,9,3,2,3,0,2,5
cell_414,-,2,67,20,5,4,2,-,2,9,3,2,3,2,-,5
cell_415,2,2,67,-,5,4,2,0,2,9,3,2,3,0,-,5
cell_416,2,2,-,20,5,4,2,5,2,-,-,2,3,-,-,5
cell_417,2,2,67,20,5,-,-,5,2,9,3,2,3,5,2,5
cell_418,2,-,67,20,5,-,2,5,2,9,3,2,3,5,2,5
cell_419,-,2,-,20,5,2,2,0,2,-,3,2,3,5,2,5
cell_420,-,2,67,-,-,2,-,0,2,9,3,2,3,5,-,5
cell_421,0,2,67,20,5,2,-,0,-,9,3,2,3,5,2,5
cell_422,0,2,-,20,5,2,2,-,2,9,3,2,-,5,2,5
cell_423,0,2,67,20,5,2,2,-,2,-,3,2,3,5,2,5
cell_424,-,2,67,20,5,-,2,0,2,-,3,2,3,5,2,5
cell_425,0,2,-,20,5,2,2,-,2,9,3,2,-,5,2,5
cell_426,-,2,67,20,5,2,-,0,2,9,3,2,3,5,2,5
cell_427,0,2,67,20,-,-,2,5,2,9,3,2,3,5,2,5
cell_428,0,-,67,20,5,2,2,5,2,9,3,2,-,5,2,5
cell_429,-,2,67,-,5,2,2,0,2,-,3,2,3,5,2,5
cell_430,0,2,67,20,-,2,-,0,2,9,-,2,-,5,2,5
cell_431,-,2,-,20,5,2,-,0,2,9,3,2,3,-,2,-
cell_432,0,2,-,20,5,2,-,-,2,9,-,2,3,5,2,-
cell_433,0,-,67,20,-,6,2,15,2,-,-,-,3,3,2,5
cell_434,0,-,67,20,5,6,2,15,2,9,3,2,-,3,2,5
cell_435,0,2,67,20,5,0,2,15,2,9,3,2,3,3,2,5
cell_436,0,2,67,20,-,0,2,-,2,9,3,2,3,3,2,5
cell_437,0,2,67,-,5,0,2,2,2,-,3,-,3,3,2,5
cell_438,0,2,67,20,5,0,2,2,2,9,-,2,3,-,2,5
cell_439,2,2,-,20,-,3,2,2,2,9,3,-,3,3,2,5
cell_440,2,2,67,20,5,3,2,2,2,-,3,2,-,3,2,5
cell_441,0,2,67,20,5,0,2,4,-,9,3,2,3,-,2,5
cell_442,0,-,-,20,5,0,-,4,2,9,-,2,3,16,2,5
cell_443,0,2,67,20,5,3,2,5,2,9,3,2,3,16,2,5
cell_444,0,-,-,-,5,3,2,5,2,-,3,2,3,16,2,5
cell_445,0,2,67,20,5,4,-,0,-,9,3,2,3,-,2,5
cell_446,-,2,67,-,5,4,-,5,2,9,3,2,3,5,2,5
cell_447,2,2,-,-,5,-,2,3,2,9,3,2,-,15,2,-
cell_448,2,-,67,20,5,2,2,3,2,9,-,-,3,0,2,5
cell_449,8,2,67,5,-,2,2,5,2,9,-,2,3,2,-,-
cell_450,8,2,67,5,5,2,2,5,2,9,3,2,-,-,2,-
cell_451,-,2,-,5,-,5,2,5,2,9,3,2,3,2,-,5
cell_452,8,2,67,5,5,5,-,5,2,-,3,2,3,2,2,5
cell_453,8,-,67,-,5,0,2,5,2,9,-,-,3,2,2,-
cell_454,8,-,67,5,5,-,2,5,2,9,3,-,-,-,-,5
cell_455,8,2,-,5,5,0,2,5,2,9,3,2,3,-,2,5
cell_456,-,2,67,5,-,0,2,5,-,9,3,2,3,2,2,5
cell_457,8,2,67,5,5,2,2,5,2,9,3,2,-,-,2,5
cell_458,-,2,67,-,5,-,2,5,2,9,3,2,3,2,2,5
cell_459,8,2,67,5,5,0,-,5,2,9,3,-,3,2,2,5
cell_460,8,2,67,5,5,-,2,5,2,9,3,-,3,2,-,5
cell_461,8,2,67,5,5,-,-,5,2,9,-,-,-,2,2,5
cell_462,8,-,67,5,5,-,2,5,2,9,3,2,3,2,2,5
cell_463,8,2,67,5,5,0,2,5,-,9,3,2,-,2,2,-
cell_464,8,-,67,-,5,4,2,5,2,9,3,2,3,2,2,5
cell_465,8,2,67,5,5,4,2,5,2,9,3,-,3,2,2,-
cell_466,8,2,67,-,5,2,2,-,2,9,3,-,3,2,2,5
cell_467,-,2,67,0,5,0,2,-,2,9,3,2,3,2,2,-
cell_468,8,2,67,-,5,-,2,5,-,9,3,2,3,2,-,5
cell_469,8,-,-,2,5,0,2,5,-,9,3,2,3,-,2,5
cell_470,8,-,-,-,5,2,2,5,2,9,3,-,3,2,-,5
cell_471,8,2,67,0,5,2,2,5,2,9,3,-,3,2,2,-
cell_472,8,2,-,0,5,-,2,5,2,9,3,2,-,2,2,5
cell_473,8,2,-,0,5,0,2,5,2,-,3,2,3,-,2,-
cell_474,8,-,67,2,5,0,2,-,2,9,3,2,3,2,2,5
cell_475,-,2,67,0,5,5,2,5,-,9,3,2,-,-,2,5
cell_476,8,2,67,0,5,0,2,5,2,-,3,2,3,2,2,5
cell_477,8,2,67,0,-,-,2,5,2,9,3,2,3,-,2,5
cell_478,-,2,67,0,5,-,2,5,-,-,3,-,3,2,2,5
cell_479,8,2,67,0,-,5,-,5,-,9,-,2,3,2,2,-
cell_480,8,2,-,-,5,2,2,5,2,9,3,2,3,2,-,5
cell_481,2,-,67,2,5,2,2,-,2,9,3,2,3,-,2,5
cell_482,-,2,-,2,5,2,2,5,2,9,-,2,3,-,2,5
cell_483,11,2,-,2,5,2,2,5,2,9,3,2,3,0,2,5
cell_484,0,2,67,2,5,2,2,5,2,-,3,2,3,-,2,-
cell_485,0,2,67,2,5,2,2,5,2,9,-,2,3,0,2,5
cell_486,0,2,67,2,-,2,-,5,2,-,3,2,3,0,2,-
cell_487,56,2,67,2,-,2,2,5,2,9,3,2,3,0,2,5
cell_488,-,2,67,2,5,2,-,-,-,9,3,2,3,0,2,5
cell_489,2,2,-,2,5,-,2,5,2,9,3,-,-,0,2,5
cell_490,2,2,67,2,5,2,-,5,2,9,3,2,-,0,2,5
cell_491,-,2,67,-,5,2,2,5,2,9,3,2,3,-,-,5
cell_492,2,2,67,2,5,2,2,5,2,9,3,2,3,0,2,5
cell_493,2,2,-,2,-,-,2,-,2,9,3,2,3,0,2,5
cell_494,2,2,67,2,5,0,2,5,-,9,3,2,3,5,2,5
cell_495,2,2,67,2,5,0,2,-,2,9,-,2,3,-,-,5
cell_496,2,2,67,2,5,-,2,-,2,9,3,2,3,0,-,-
cell_497,16,2,67,-,5,-,2,5,2,9,3,2,3,2,-,5
cell_498,16,2,67,2,-,0,2,5,2,9,-,2,3,2,2,5
cell_499,16,2,67,2,5,0,2,5,2,9,3,2,3,-,2,5
cell_500,16,-,67,2,5,2,2,5,2,-,-,2,3,2,2,5
cell_501,16,2,67,2,5,2,2,-,2,9,3,2,-,2,2,5
cell_502,16,2,67,2,5,-,-,5,-,9,3,2,3,2,2,5
cell_503,16,2,67,-,5,0,2,5,-,9,3,2,3,-,-,5
cell_504,-,2,67,2,5,-,2,5,2,9,3,2,3,2,2,-
cell_505,16,2,67,2,5,2,2,5,2,9,-,-,-,2,2,5
cell_506,16,2,67,-,5,2,-,-,2,9,3,2,-,-,2,5
cell_507,16,2,67,-,5,2,2,5,2,9,3,2,3,-,2,5
cell_508,16,2,-,-,5,-,2,5,2,9,3,-,3,0,2,5
cell_509,16,-,67,2,5,2,2,5,-,9,-,-,3,2,2,5
cell_510,16,2,67,2,5,2,2,5,2,-,3,2,3,2,2,5
cell_511,16,2,67,2,-,0,2,5,2,9,3,2,-,23,2,5
cell_512,16,2,-,2,5,0,2,5,2,9,3,2,3,-,-,5
cell_513,2,2,13,-,2,5,-,2,2,6,-,2,-,2,3,2
cell_514,2,2,-,5,2,5,2,-,-,6,3,2,-,2,3,-
cell_515,2,2,13,5,2,5,2,2,2,6,-,-,2,2,3,-
cell_516,2,-,13,5,-,5,2,2,2,6,3,2,2,2,3,2
cell_517,-,2,13,5,2,24,2,2,2,6,-,2,2,-,3,-
cell_518,2,2,-,5,2,-,2,2,2,6,3,2,2,-,3,2
cell_519,2,-,13,5,2,3,2,2,2,-,3,-,2,2,3,2
cell_520,2,2,13,5,2,3,2,2,-,6,3,2,2,2,3,-
cell_521,2,3,13,3,2,3,2,2,2,6,3,2,2,2,3,-
cell_522,2,2,13,3,-,0,2,2,2,-,3,2,2,2,3,20
cell_523,2,2,13,3,2,-,2,2,2,-,3,-,2,2,3,20
cell_524,2,4,-,3,2,0,2,2,2,6,3,2,-,2,3,20
cell_525,-,0,-,0,2,0,2,-,-,6,3,2,2,2,-,5
cell_526,2,0,13,0,2,0,2,2,2,6,-,2,2,2,3,0
cell_527,-,2,13,0,2,2,2,2,2,6,3,2,2,2,-,0
cell_528,-,-,13,0,2,2,-,2,2,-,-,2,2,2,3,0
cell_529,2,0,3,0,2,2,-,2,2,0,-,2,-,-,-,-
cell_530,2,0,3,0,-,-,2,2,2,0,-,-,2,2,3,2
cell_531,2,-,-,28,2,2,2,2,2,2,3,2,2,2,3,2
cell_532,2,0,3,28,2,2,2,2,-,2,3,2,2,2,3,2
cell_533,2,-,3,2,-,2,2,2,2,0,3,2,2,2,3,2
cell_534,2,0,-,2,2,2,2,2,2,0,3,2,2,2,-,-
cell_535,2,2,3,11,2,2,2,2,2,0,3,2,2,-,3,2
cell_536,2,0,3,0,2,2,2,2,-,6,-,2,2,2,3,2
cell_537,2,4,0,0,-,2,2,-,-,4,3,2,2,-,3,2
cell_538,2,4,0,-,2,2,-,2,-,4,-,2,2,2,-,2
cell_539,2,4,5,2,2,2,2,2,2,4,3,2,2,2,3,-
cell_540,2,-,-,2,-,-,2,2,2,4,3,2,2,2,3,0
cell_541,2,4,0,0,2,2,2,2,2,-,3,2,2,2,3,0
cell_542,2,4,0,-,-,-,-,-,-,-,-,-,-,-,-,-
cell_543,2,4,0,2,2,2,2,-,2,4,-,2,2,2,3,0
cell_544,-,4,0,-,2,2,-,2,-,4,3,-,-,2,3,0
cell_545,2,-,10,0,-,0,2,-,2,2,-,2,-,2,3,-
cell_546,2,6,10,-,2,0,2,-,-,2,25,2,-,2,3,-
cell_547,2,6,10,0,2,16,2,-,-,2,25,2,2,2,3,2
cell_548,2,6,10,0,2,16,2,-,2,-,25,2,2,2,3,2
cell_549,2,6,-,3,2,-,2,2,-,-,-,2,2,2,3,2
cell_550,2,6,10,3,-,2,2,2,2,2,-,2,2,2,3,2
cell_551,2,-,10,3,2,0,2,-,-,2,25,2,-,2,-,2
cell_552,2,6,10,-,2,56,2,2,2,2,25,2,-,2,3,2
cell_553,2,-,0,2,2,0,2,2,2,2,-,-,-,2,-,2
cell_554,2,5,13,0,-,0,2,2,2,2,25,2,-,2,3,2
cell_555,2,-,0,-,2,-,2,-,2,2,25,2,2,2,3,2
cell_556,2,0,0,0,2,0,2,2,2,2,-,2,2,2,3,2
cell_557,-,5,-,-,-,5,-,-,2,2,25,-,2,2,-,0
cell_558,-,5,0,8,2,-,2,2,2,-,-,2,2,2,3,0
cell_559,2,0,3,0,2,5,-,-,2,2,25,2,2,2,3,5
cell_560,2,0,2,-,-,5,2,2,-,-,25,2,2,2,-,0
cell_561,2,0,2,5,2,2,2,2,2,2,25,2,-,2,3,5
cell_562,2,-,-,5,2,-,2,2,2,2,-,-,2,2,3,5
cell_563,2,0,2,5,2,0,-,2,2,-,25,2,2,2,-,5
cell_564,2,0,2,-,2,0,2,-,2,-,25,2,2,2,3,5
cell_565,2,5,-,5,2,0,2,2,2,-,25,2,2,2,3,0
cell_566,2,0,2,-,-,-,-,2,2,2,25,2,2,-,3,0
cell_567,2,0,2,5,2,-,2,-,2,-,25,2,2,2,3,0
cell_568,2,0,2,5,2,0,2,2,-,2,25,2,2,2,3,-
cell_569,2,13,3,2,2,-,2,2,2,2,25,2,2,2,3,0
cell_570,2,13,-,2,2,2,2,2,2,2,-,2,2,2,3,0
cell_571,2,0,0,2,2,-,2,2,2,-,25,2,2,2,3,3
cell_572,-,2,3,2,2,2,2,2,2,2,25,2,2,-,3,3
cell_573,-,0,-,2,2,0,2,2,-,2,25,2,-,2,-,3
cell_574,2,0,2,2,2,-,2,-,2,2,25,2,2,2,3,3
cell_575,-,3,0,2,2,0,2,-,2,2,25,2,-,-,-,-
cell_576,-,3,-,2,2,0,-,-,2,2,25,-,2,2,-,0
cell_577,2,2,3,8,0,-,-,-,-,-,-,-,-,2,3,2
cell_578,2,2,3,8,0,-,-,-,-,-,-,-,-,2,3,2
cell_579,2,2,-,8,0,-,-,-,-,-,-,-,-,-,3,2
cell_580,2,2,3,8,-,-,-,-,-,-,-,-,-,2,3,2
cell_581,2,2,3,-,-,-,-,-,-,-,-,-,-,2,3,2
cell_582,-,-,3,8,-,-,-,-,-,-,-,-,-,2,3,2
cell_583,2,2,3,8,2,-,-,-,-,-,-,-,-,2,3,2
cell_584,2,2,3,8,2,-,-,-,-,-,-,-,-,2,3,2
cell_585,2,-,10,8,2,-,-,-,-,-,-,-,-,2,3,-
cell_586,2,2,10,8,2,-,-,-,-,-,-,-,-,2,-,0
cell_587,2,-,2,8,0,-,-,-,-,-,-,-,-,2,-,5
cell_588,2,2,2,8,0,-,-,-,-,-,-,-,-,2,3,0
cell_589,2,2,0,-,-,-,-,-,-,-,-,-,-,-,3,0
cell_590,-,2,0,-,2,-,-,-,-,-,-,-,-,2,-,0
cell_591,2,2,-,-,0,-,-,-,-,-,-,-,-,2,3,2
cell_592,-,2,2,8,0,-,-,-,-,-,-,-,-,2,3,0
cell_593,2,2,-,-,5,-,-,-,-,-,-,-,-,2,3,2
cell_594,2,2,3,0,0,-,-,-,-,-,-,-,-,2,3,-
cell_595,2,2,3,51,0,-,-,-,-,-,-,-,-,2,3,2
cell_596,-,-,3,-,0,-,-,-,-,-,-,-,-,2,3,2
cell_597,-,-,3,0,-,-,-,-,-,-,-,-,-,2,3,-
cell_598,2,-,3,-,5,-,-,-,-,-,-,-,-,2,-,2
cell_599,2,2,3,0,-,-,-,-,-,-,-,-,-,-,3,2
cell_600,2,2,3,-,8,-,-,-,-,-,-,-,-,2,3,2
cell_601,-,2,3,0,0,-,-,-,-,-,-,-,-,2,3,-
cell_602,2,2,3,0,-,-,-,-,-,-,-,-,-,2,3,3
cell_603,2,-,3,0,0,-,-,-,-,-,-,-,-,2,-,3
cell_604,-,2,3,0,-,-,-,-,-,-,-,-,-,-,3,-
cell_605,2,-,3,2,2,-,-,-,-,-,-,-,-,2,3,0
cell_606,2,2,-,2,2,-,-,-,-,-,-,-,-,2,3,0
cell_607,2,-,-,2,0,-,-,-,-,-,-,-,-,2,-,-
cell_608,2,-,3,2,0,-,-,-,-,-,-,-,-,2,3,57
cell_609,2,-,2,3,42,-,-,-,-,-,-,-,-,2,-,2
cell_610,2,2,2,15,-,-,-,-,-,-,-,-,-,2,3,2
cell_611,-,-,2,-,42,-,-,-,-,-,-,-,-,2,3,-
cell_612,-,-,-,28,42,-,-,-,-,-,-,-,-,2,3,-
cell_613,2,2,-,0,42,-,-,-,-,-,-,-,-,2,3,0
cell_614,-,2,2,0,-,-,-,-,-,-,-,-,-,2,-,0
cell_615,2,2,2,2,42,-,-,-,-,-,-,-,-,2,3,0
cell_616,2,2,2,2,-,-,-,-,-,-,-,-,-,2,3,0
cell_617,2,2,2,-,42,-,-,-,-,-,-,-,-,2,3,2
cell_618,2,2,-,2,42,-,-,-,-,-,-,-,-,-,-,2
cell_619,2,2,-,-,42,-,-,-,-,-,-,-,-,2,-,4
cell_620,-,2,-,0,42,-,-,-,-,-,-,-,-,2,3,-
cell_621,2,2,2,-,42,-,-,-,-,-,-,-,-,-,3,-
cell_622,2,2,-,-,42,-,-,-,-,-,-,-,-,2,3,0
cell_623,2,2,-,0,-,-,-,-,-,-,-,-,-,2,3,0
cell_624,2,2,2,0,42,-,-,-,-,-,-,-,-,2,3,0
cell_625,2,2,-,-,-,-,-,-,-,-,-,-,-,2,3,0
cell_626,2,2,-,-,-,-,-,-,-,-,-,-,-,2,3,0
cell_627,2,2,2,5,42,-,-,-,-,-,-,-,-,2,3,5
cell_628,2,2,2,-,42,-,-,-,-,-,-,-,-,2,-,5
cell_629,2,2,2,5,42,-,-,-,-,-,-,-,-,2,3,0
cell_630,2,2,2,5,42,-,-,-,-,-,-,-,-,2,3,0
cell_631,2,2,2,5,42,-,-,-,-,-,-,-,-,2,3,0
cell_632,2,2,-,-,42,-,-,-,-,-,-,-,-,2,3,0
cell_633,-,-,2,0,42,-,-,-,-,-,-,-,-,2,3,19
cell_634,-,0,2,0,42,-,-,-,-,-,-,-,-,2,3,19
cell_635,2,0,2,0,42,-,-,-,-,-,-,-,-,2,3,19
cell_636,2,0,2,0,42,-,-,-,-,-,-,-,-,2,3,-
cell_637,2,2,2,0,42,-,-,-,-,-,-,-,-,-,3,19
cell_638,-,-,-,0,-,-,-,-,-,-,-,-,-,2,3,19
cell_639,2,12,-,3,-,-,-,-,-,-,-,-,-,2,3,19
cell_640,2,12,2,-,42,-,-,-,-,-,-,-,-,2,3,19
cell_641,-,0,4,3,5,4,2,-,2,0,5,2,2,-,3,11
cell_642,-,0,4,3,5,-,2,2,2,0,5,2,2,-,3,11
cell_643,2,-,4,0,5,-,2,2,-,0,5,2,2,-,3,11
cell_644,-,0,-,-,5,4,2,2,0,0,5,-,-,2,3,-
cell_645,2,-,4,0,5,4,2,2,0,2,5,-,2,2,3,11
cell_646,2,0,4,0,5,4,2,-,0,-,-,2,2,-,3,11
cell_647,2,0,4,4,5,4,2,-,0,2,5,2,2,2,3,11
cell_648,2,0,4,-,5,4,2,2,0,2,5,2,2,2,3,11
cell_649,2,5,-,2,5,4,2,2,0,0,5,2,-,2,3,3
cell_650,2,5,4,2,5,4,2,2,-,0,5,-,2,2,3,3
cell_651,2,0,4,2,5,4,-,2,5,0,5,2,-,2,3,2
cell_652,2,0,4,2,5,-,-,2,5,0,5,2,2,2,3,0
cell_653,2,0,4,2,5,-,-,2,2,0,5,2,-,2,-,-
cell_654,2,0,4,0,-,4,2,-,0,0,-,2,2,2,3,5
cell_655,2,0,-,-,-,4,2,2,0,3,5,-,2,2,3,2
cell_656,-,-,4,0,5,4,2,2,-,3,5,2,2,2,3,0
cell_657,2,5,4,3,5,4,-,2,2,-,5,2,2,2,3,-
cell_658,2,5,4,3,5,4,2,2,2,3,5,2,2,2,3,2
cell_659,2,-,-,3,-,4,2,2,2,3,-,-,2,2,3,2
cell_660,2,5,4,-,5,4,2,2,2,3,5,2,2,2,3,2
cell_661,2,5,4,3,-,4,2,2,2,3,5,-,2,-,-,2
cell_662,2,5,4,-,5,4,2,2,2,3,5,2,2,2,3,2
cell_663,2,5,-,3,5,4,-,2,2,3,-,-,2,2,3,2
cell_664,2,5,4,3,5,4,-,2,2,3,5,2,2,2,3,2
cell_665,2,0,4,3,-,4,2,2,2,3,-,2,2,2,3,2
cell_666,2,2,4,3,5,4,-,2,2,3,5,2,2,2,3,2
cell_667,2,5,4,3,-,4,2,-,2,3,5,-,2,2,3,2
cell_668,-,5,4,3,5,4,2,2,2,3,5,2,2,2,3,2
cell_669,2,5,4,3,5,4,2,2,2,3,-,2,2,2,-,2
cell_670,2,-,4,-,-,4,2,2,2,3,5,2,2,-,3,2
cell_671,2,0,4,-,5,-,2,2,2,3,5,2,2,2,-,2
cell_672,-,0,4,3,5,4,2,2,2,3,-,2,2,-,-,2
cell_673,2,9,4,0,5,4,-,2,0,2,5,2,4,-,3,3
cell_674,2,-,4,2,-,4,2,2,0,2,5,2,-,2,3,3
cell_675,2,9,4,-,5,-,0,2,2,2,5,2,4,2,3,3
cell_676,-,9,4,0,-,4,0,2,0,2,5,2,4,2,-,3
cell_677,2,9,4,0,5,4,2,2,2,2,-,-,4,2,3,-
cell_678,2,9,4,0,5,4,2,-,2,2,5,2,-,2,3,3
cell_679,2,9,-,0,5,4,2,-,2,-,5,2,4,2,3,3
cell_680,2,9,4,0,5,4,2,2,2,-,5,-,4,2,3,-
cell_681,-,0,4,5,5,-,-,2,0,2,5,-,9,-,-,3
cell_682,2,0,4,-,5,4,-,2,0,2,5,2,9,2,3,-
cell_683,2,0,4,5,5,4,2,2,-,2,5,-,9,2,3,3
cell_684,2,-,4,5,5,4,2,2,-,2,5,2,9,2,3,3
cell_685,2,0,4,2,5,4,-,-,0,2,-,2,7,2,3,3
cell_686,-,0,4,0,5,4,0,2,-,2,5,-,7,-,3,3
cell_687,2,2,4,2,-,-,4,2,0,2,-,2,7,-,3,3
cell_688,-,0,4,2,5,-,0,2,0,2,5,-,-,2,3,-
cell_689,2,-,4,3,5,4,-,-,-,-,-,-,-,-,-,-
cell_690,2,0,4,0,5,4,0,-,0,2,5,2,2,-,3,0
cell_691,2,0,4,2,5,4,0,2,0,-,-,2,2,-,3,0
cell_692,2,0,4,-,5,4,0,2,0,2,-,2,2,2,3,0
cell_693,2,-,4,19,5,-,2,2,0,2,5,-,2,-,3,5
cell_694,2,5,4,19,5,-,2,2,0,2,5,2,-,2,3,5
cell_695,2,2,-,2,5,4,-,2,0,2,5,-,2,2,3,5
cell_696,2,4,4,2,5,4,2,-,3,2,-,2,-,2,3,5
cell_697,2,0,4,0,5,4,2,-,2,2,-,-,-,2,3,5
cell_698,2,-,4,0,5,4,2,2,2,2,5,2,2,2,3,-
cell_699,-,0,4,0,5,4,-,2,2,2,5,2,-,2,3,5
cell_700,2,0,4,0,5,4,2,2,0,2,5,2,2,2,3,5
cell_701,2,0,4,0,-,4,0,2,0,2,5,2,2,2,3,5
cell_702,2,-,4,2,5,-,-,-,2,-,-,2,2,2,3,5
cell_703,2,0,4,0,5,4,2,2,47,2,5,-,-,-,3,-
cell_704,2,4,4,0,-,4,0,2,47,2,5,2,2,2,3,5
cell_705,2,0,0,2,0,42,64,2,2,2,5,2,2,2,3,2
cell_706,2,2,0,2,0,42,64,2,-,2,5,2,0,-,3,2
cell_707,2,-,-,2,-,42,64,2,-,2,-,2,-,2,3,2
cell_708,2,0,0,2,2,42,-,2,-,2,5,2,2,2,3,2
cell_709,2,-,0,-,0,42,64,-,-,2,5,-,0,2,3,-
cell_710,-,2,-,2,-,-,64,2,2,-,-,2,0,-,3,-
cell_711,2,0,-,2,0,42,64,2,2,2,-,2,0,2,3,2
cell_712,-,0,2,2,0,42,64,2,2,2,5,2,-,2,3,-
cell_713,2,2,3,2,2,42,64,2,-,2,5,2,0,-,3,-
cell_714,2,2,3,-,2,42,64,2,2,-,5,2,0,2,3,2
cell_715,2,-,3,2,2,-,64,2,2,2,5,2,-,2,3,-
cell_716,2,2,3,-,-,-,64,-,2,2,5,2,0,2,-,-
cell_717,2,-,3,2,0,-,64,2,2,2,5,2,8,2,3,2
cell_718,2,0,3,2,0,-,64,-,2,2,5,2,8,2,-,2
cell_719,-,0,3,2,0,42,-,2,2,-,5,2,0,2,3,2
cell_720,2,0,3,2,0,-,64,2,2,2,5,2,-,2,3,-
cell_721,-,2,2,2,0,2,64,-,12,2,-,2,2,2,3,2
cell_722,2,2,-,2,0,2,64,-,12,2,5,2,2,2,3,2
cell_723,2,-,0,2,0,2,64,-,12,2,5,2,2,2,3,2
cell_724,2,2,0,2,0,2,64,-,12,2,5,2,2,2,3,2
cell_725,2,-,2,2,4,2,64,-,12,-,-,-,2,2,3,2
cell_726,2,2,2,2,-,2,64,2,12,2,-,2,-,2,-,2
cell_727,2,2,0,2,0,2,64,2,12,-,5,2,2,2,3,2
cell_728,-,2,0,-,-,2,64,-,12,2,5,2,-,2,3,2
cell_729,2,0,-,-,3,-,64,2,12,-,5,2,-,2,3,2
cell_730,2,-,0,2,3,2,64,2,-,2,5,-,2,2,3,-
cell_731,2,0,0,2,3,2,64,2,-,2,5,2,2,-,3,-
cell_732,2,0,-,2,3,2,64,2,12,2,5,2,2,-,-,-
cell_733,2,-,-,2,-,-,64,2,12,2,5,2,2,2,3,2
cell_734,-,3,-,2,3,2,64,2,12,2,5,2,2,2,-,2
cell_735,2,2,0,2,3,2,64,2,12,2,5,2,2,2,3,-
cell_736,2,-,7,2,-,2,64,2,12,2,-,2,2,2,3,2
cell_737,2,2,3,-,2,4,2,-,0,2,5,2,4,2,3,-
cell_738,2,2,3,2,2,4,2,-,0,2,5,2,4,2,3,2
cell_739,2,2,-,2,2,4,-,-,2,2,5,2,-,2,-,2
cell_740,2,2,3,-,2,4,2,2,2,2,5,2,4,-,3,2
cell_741,2,2,3,2,2,4,3,2,0,2,5,2,4,2,3,-
cell_742,2,2,3,2,2,4,3,2,0,2,5,2,-,2,3,2
cell_743,2,-,3,2,2,4,4,-,0,2,5,2,-,2,3,-
cell_744,2,2,-,2,-,4,-,2,-,2,5,-,4,-,3,-
cell_745,2,-,3,2,2,2,-,-,0,-,-,2,-,-,3,2
cell_746,2,2,-,2,2,4,0,2,0,2,5,2,4,2,3,2
cell_747,2,-,3,2,2,0,0,-,0,2,-,2,4,2,3,-
cell_748,-,2,3,2,2,0,0,-,0,2,-,2,-,2,3,2
cell_749,2,-,3,2,2,-,0,2,2,2,-,-,4,2,3,2
cell_750,2,2,3,2,2,0,5,2,2,2,5,2,4,-,-,2
cell_751,2,2,-,-,2,0,5,2,2,2,5,2,4,2,3,-
