,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_692,5,9,2,2,NA,5,2,3,5,NA,0,3,NA,0,NA,19
cell_693,5,9,2,2,16,5,2,2,0,NA,0,NA,2,2,5,5
cell_694,5,9,2,2,16,NA,2,0,0,3,0,2,2,2,5,5
cell_695,NA,9,2,2,16,5,NA,0,2,3,4,2,2,2,4,0
cell_696,5,NA,2,2,16,5,NA,0,2,3,4,2,2,2,0,0
cell_697,5,9,2,2,16,5,2,2,0,3,0,NA,2,2,2,NA
cell_698,5,9,2,2,16,5,2,2,0,3,0,3,2,2,2,3
cell_699,5,9,2,2,16,5,NA,2,5,3,0,3,2,2,2,3
cell_700,5,9,NA,NA,16,5,2,NA,5,NA,0,3,NA,2,2,3
cell_701,5,9,2,NA,16,5,2,0,2,3,0,NA,2,3,2,3
cell_702,NA,NA,NA,2,NA,5,2,5,2,3,0,4,2,3,2,3
cell_703,5,9,2,2,16,5,2,0,16,3,NA,NA,2,3,2,3
cell_704,5,NA,2,NA,NA,NA,2,0,16,NA,NA,NA,2,3,2,3
cell_705,2,9,2,NA,16,NA,2,NA,2,3,NA,5,NA,14,2,2
cell_706,2,9,2,2,16,5,0,0,2,NA,NA,5,2,14,2,2
cell_707,2,NA,2,2,16,NA,0,2,NA,NA,2,NA,2,NA,2,2
cell_708,2,9,NA,2,16,5,NA,2,2,0,2,5,NA,14,2,2
cell_709,2,9,NA,NA,16,5,5,0,2,0,NA,5,2,14,NA,2
cell_710,2,9,2,2,16,5,5,2,NA,0,NA,5,2,14,9,NA
cell_711,NA,9,2,2,16,5,5,0,2,0,4,5,2,14,0,2
cell_712,NA,9,2,2,16,5,5,0,2,NA,4,NA,2,14,0,NA
cell_713,2,9,2,2,16,5,NA,0,2,2,NA,5,2,NA,NA,11
cell_714,2,NA,2,2,NA,5,2,NA,2,2,NA,5,NA,14,0,11
cell_715,2,9,NA,2,16,5,2,10,2,2,0,5,2,NA,2,11
cell_716,2,9,2,2,NA,5,2,10,2,NA,0,5,2,14,0,11
cell_717,NA,9,2,2,16,5,2,NA,2,NA,2,5,2,14,5,11
cell_718,2,9,2,2,16,5,2,4,2,2,2,5,2,NA,5,11
cell_719,2,NA,2,2,16,5,2,4,NA,NA,2,5,2,NA,9,11
cell_720,2,9,2,2,16,NA,2,4,2,NA,2,5,2,14,3,11
cell_721,2,9,2,2,16,5,2,NA,NA,NA,2,2,NA,2,2,NA
cell_722,2,NA,2,2,16,5,2,3,2,NA,2,2,2,NA,2,0
cell_723,2,9,2,2,NA,5,2,3,2,5,NA,NA,2,2,2,0
cell_724,NA,9,2,2,16,5,2,3,2,5,NA,2,2,2,NA,0
cell_725,NA,NA,2,NA,16,NA,NA,3,2,5,2,2,2,NA,2,4
cell_726,NA,9,2,2,16,5,2,3,2,5,NA,2,2,2,NA,4
cell_727,2,9,NA,2,NA,5,2,3,2,5,2,2,2,2,0,0
cell_728,2,9,NA,2,16,NA,NA,3,2,5,NA,2,2,2,0,2
cell_729,2,9,2,2,16,5,NA,NA,2,0,3,2,NA,2,2,3
cell_730,2,NA,2,NA,16,5,2,3,2,2,3,2,2,0,NA,3
cell_731,NA,NA,2,2,NA,5,2,3,NA,0,NA,2,2,0,2,2
cell_732,2,9,2,2,16,5,2,3,2,0,3,2,2,0,2,0
cell_733,2,9,2,2,16,5,2,3,2,0,3,2,NA,0,0,NA
cell_734,2,NA,2,2,16,5,2,3,NA,0,3,2,NA,0,0,2
cell_735,NA,9,2,2,16,NA,2,3,2,NA,3,2,2,2,0,2
cell_736,2,9,2,2,16,5,2,3,2,NA,NA,NA,2,2,4,2
cell_737,2,9,2,2,16,5,5,2,2,2,0,6,2,0,NA,0
cell_738,2,NA,NA,2,16,5,5,2,2,2,NA,6,2,NA,2,NA
cell_739,2,9,2,2,16,5,5,0,2,NA,2,NA,NA,0,2,2
cell_740,2,9,2,2,NA,5,5,0,2,2,5,6,2,0,NA,2
cell_741,2,9,2,2,16,5,NA,0,NA,2,5,6,2,0,2,NA
cell_742,2,9,2,2,16,5,5,0,0,NA,0,6,2,0,2,19
cell_743,NA,NA,2,2,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,19
cell_744,2,9,2,2,16,5,5,NA,NA,NA,NA,NA,NA,NA,2,19
cell_745,2,9,2,2,16,5,5,5,0,NA,2,6,2,NA,2,3
cell_746,2,9,2,2,16,5,5,5,12,NA,2,6,NA,5,NA,3
cell_747,NA,9,2,NA,NA,5,5,5,0,2,2,6,2,2,2,3
cell_748,2,9,NA,NA,16,NA,NA,5,NA,2,NA,NA,NA,2,2,NA
cell_749,2,9,2,2,16,5,5,5,0,2,2,6,2,0,2,3
cell_750,2,9,2,2,16,5,5,5,4,2,2,6,2,0,2,3
cell_751,2,9,2,2,NA,5,5,NA,2,2,2,6,2,0,2,3
cell_752,NA,9,NA,2,16,5,5,NA,NA,2,NA,6,2,0,2,NA
cell_753,2,9,2,2,16,5,0,0,NA,NA,2,2,2,0,2,2
cell_754,2,NA,2,2,16,NA,0,NA,NA,2,2,2,2,NA,2,2
cell_755,2,NA,2,2,16,5,9,NA,2,2,0,2,2,0,2,2
cell_756,2,9,NA,2,NA,5,9,NA,2,2,NA,2,NA,5,2,2
cell_757,2,NA,2,2,16,5,0,10,0,2,0,3,2,NA,2,2
cell_758,2,9,2,2,16,5,0,10,0,2,0,NA,2,59,2,2
cell_759,NA,9,2,2,NA,5,0,0,0,NA,0,0,2,59,2,2
cell_760,2,9,NA,2,16,NA,0,0,0,2,2,0,2,NA,2,2
cell_761,NA,9,2,2,16,5,2,0,0,2,2,9,2,4,2,2
cell_762,2,9,NA,2,16,5,2,NA,0,2,2,9,2,NA,2,2
cell_763,NA,NA,2,2,16,5,2,NA,3,2,0,9,2,0,2,3
cell_764,2,9,NA,2,16,NA,NA,2,3,2,0,9,2,NA,2,NA
cell_765,2,9,2,2,NA,5,0,NA,NA,2,NA,2,2,0,NA,2
cell_766,2,9,2,2,16,5,0,0,NA,2,0,2,2,0,2,0
cell_767,2,NA,NA,2,NA,5,NA,0,0,2,0,0,2,0,NA,2
cell_768,2,9,2,2,16,5,0,0,0,2,3,0,2,0,NA,2
cell_769,3,NA,2,2,3,2,2,2,2,2,2,2,2,2,2,2
cell_770,3,9,NA,NA,3,NA,2,2,NA,2,NA,NA,NA,0,2,0
cell_771,3,NA,2,2,3,2,2,2,2,2,2,2,0,NA,0,NA
cell_772,3,9,2,2,NA,2,2,NA,2,2,2,2,0,0,2,0
cell_773,3,9,2,2,3,2,2,2,NA,2,0,2,14,2,2,NA
cell_774,3,9,2,2,3,2,2,2,NA,NA,0,2,0,2,0,2
cell_775,3,NA,NA,2,3,NA,2,NA,NA,NA,0,2,0,2,8,2
cell_776,NA,9,2,2,3,NA,2,2,0,NA,2,2,0,2,8,2
cell_777,NA,9,NA,2,3,NA,2,2,NA,2,0,2,2,2,0,NA
cell_778,3,NA,2,2,3,NA,2,2,NA,NA,0,NA,NA,NA,2,3
cell_779,3,9,2,2,3,2,2,2,2,2,0,2,0,2,0,3
cell_780,3,9,2,2,3,NA,2,2,2,2,NA,2,0,NA,NA,3
cell_781,NA,9,2,2,3,2,2,2,2,NA,3,2,NA,2,50,3
cell_782,3,9,2,NA,3,2,2,2,2,2,0,2,0,2,50,3
cell_783,3,9,NA,NA,3,2,2,2,NA,2,NA,NA,0,2,NA,0
cell_784,3,9,2,NA,3,2,2,2,2,2,0,2,0,2,50,0
cell_785,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_786,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_787,0,9,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_788,NA,9,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_789,0,9,2,NA,3,0,2,2,NA,NA,NA,NA,NA,NA,NA,0
cell_790,10,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,2,0
cell_791,0,9,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,0,NA
cell_792,0,9,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,0,0
cell_793,2,9,2,2,3,2,2,2,0,2,0,2,0,2,64,2
cell_794,NA,9,2,2,3,2,NA,2,0,2,NA,2,0,2,64,NA
cell_795,2,NA,2,2,3,2,2,2,NA,NA,64,2,3,2,64,0
cell_796,2,9,NA,2,3,2,NA,2,2,2,NA,2,3,2,64,2
cell_797,0,9,2,NA,3,2,2,2,5,2,0,2,0,2,0,11
cell_798,NA,9,2,NA,3,2,2,NA,5,NA,0,NA,0,NA,0,NA
cell_799,NA,9,2,2,3,2,NA,NA,NA,2,0,2,NA,2,2,0
cell_800,2,9,2,2,NA,2,2,2,5,2,0,2,NA,2,2,0
cell_801,NA,9,2,2,3,NA,2,2,3,2,0,2,0,5,4,0
cell_802,2,NA,2,NA,3,0,NA,2,3,2,0,2,0,5,4,NA
cell_803,2,9,NA,2,3,0,2,2,NA,2,0,2,16,NA,4,0
cell_804,2,9,2,2,NA,2,2,2,3,2,0,2,16,5,4,0
cell_805,2,NA,2,2,3,5,2,NA,3,NA,0,2,2,2,4,0
cell_806,2,9,NA,2,3,0,NA,2,3,2,0,2,2,0,4,NA
cell_807,2,9,2,2,3,NA,2,2,3,2,0,2,2,0,4,NA
cell_808,2,9,2,2,3,2,2,2,3,2,NA,2,2,0,NA,0
cell_809,2,NA,2,2,3,NA,NA,2,NA,2,2,2,3,0,4,2
cell_810,2,9,2,NA,3,NA,2,2,2,2,0,2,3,0,4,2
cell_811,2,NA,NA,2,3,NA,2,NA,0,2,10,2,3,0,4,2
cell_812,NA,9,2,2,NA,0,NA,NA,0,2,10,2,3,0,4,3
cell_813,2,9,2,2,3,0,2,2,2,2,10,2,3,2,NA,0
cell_814,2,9,2,2,3,NA,2,2,2,2,10,2,3,NA,NA,NA
cell_815,2,NA,2,2,NA,0,NA,2,NA,2,0,NA,NA,0,4,0
cell_816,2,9,2,2,3,0,2,NA,2,2,0,2,NA,0,4,0
cell_817,2,9,NA,NA,3,50,2,2,0,2,0,NA,2,0,NA,0
cell_818,2,NA,2,2,3,50,NA,2,0,2,0,2,NA,0,NA,NA
cell_819,NA,NA,2,2,3,2,2,2,0,2,NA,2,2,0,4,3
cell_820,0,NA,NA,2,3,0,2,2,0,2,NA,2,2,0,4,3
cell_821,NA,9,2,2,3,3,NA,2,0,2,2,2,0,0,4,0
cell_822,0,9,2,2,3,3,NA,2,3,2,2,2,5,0,NA,0
cell_823,NA,9,NA,2,3,NA,2,2,2,2,2,NA,2,NA,4,0
cell_824,0,NA,2,2,3,3,2,2,0,2,2,2,2,0,4,0
cell_825,NA,NA,NA,NA,NA,NA,2,2,NA,2,0,NA,NA,NA,NA,20
cell_826,NA,NA,NA,NA,NA,NA,2,NA,2,2,0,2,5,NA,NA,20
cell_827,NA,NA,NA,NA,NA,NA,2,2,0,2,0,2,NA,0,4,20
cell_828,NA,NA,NA,NA,NA,NA,2,2,NA,NA,0,2,5,5,4,20
cell_829,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,5,0,NA,20
cell_830,NA,NA,NA,NA,NA,NA,2,2,0,2,NA,2,5,0,4,20
cell_831,NA,NA,NA,NA,NA,NA,2,2,0,2,0,2,5,0,4,20
cell_832,NA,NA,NA,NA,NA,NA,2,2,NA,NA,0,2,NA,NA,NA,20
cell_833,0,9,2,2,3,NA,2,2,4,2,2,2,4,NA,2,2
cell_834,0,NA,2,2,3,0,2,2,4,2,2,2,4,0,2,2
cell_835,2,9,2,2,3,0,2,2,4,2,NA,2,4,0,2,2
cell_836,NA,9,2,2,3,2,2,2,4,2,2,2,4,0,2,2
cell_837,0,NA,2,2,3,NA,2,2,NA,2,NA,NA,4,NA,2,2
cell_838,5,NA,2,2,3,5,2,2,NA,2,2,2,4,2,2,2
cell_839,NA,NA,2,2,NA,NA,2,2,NA,2,2,2,4,2,NA,2
cell_840,3,9,2,2,NA,NA,NA,2,4,2,2,2,4,0,2,2
cell_841,0,9,2,2,3,2,2,2,4,2,2,2,4,2,2,2
cell_842,NA,9,2,2,3,0,2,NA,4,NA,2,2,NA,2,2,NA
cell_843,5,9,2,2,3,NA,2,NA,4,2,2,2,4,2,2,0
cell_844,0,9,2,2,3,0,2,2,4,2,2,2,4,2,NA,0
cell_845,NA,9,2,2,NA,2,2,2,4,2,2,2,NA,5,2,0
cell_846,0,9,NA,2,3,2,2,2,NA,2,2,NA,4,5,2,0
cell_847,NA,9,NA,2,NA,2,NA,2,4,2,2,2,NA,2,NA,3
cell_848,0,9,2,2,NA,2,2,2,4,2,2,2,NA,NA,2,NA
cell_849,2,9,NA,NA,3,NA,2,2,NA,2,2,NA,NA,2,2,2
cell_850,NA,NA,2,NA,3,NA,2,NA,4,2,2,2,4,2,2,5
cell_851,0,9,2,2,3,0,2,2,4,2,2,NA,4,2,2,NA
cell_852,0,NA,2,2,3,0,NA,2,NA,2,2,2,4,2,2,NA
cell_853,5,9,NA,NA,3,0,2,NA,4,2,2,2,4,2,NA,NA
cell_854,5,9,2,NA,NA,NA,2,NA,NA,2,2,2,4,NA,2,3
cell_855,3,9,2,2,3,0,2,2,4,2,2,2,4,2,2,0
cell_856,2,9,2,2,NA,0,2,2,4,2,2,NA,NA,2,2,NA
cell_857,NA,9,2,2,3,0,2,2,4,2,2,2,4,11,2,0
cell_858,2,NA,2,NA,NA,0,2,NA,4,2,2,2,4,11,0,5
cell_859,NA,9,2,2,3,0,2,2,4,NA,2,2,4,5,3,0
cell_860,2,9,NA,2,NA,3,NA,2,4,2,2,NA,4,0,3,0
cell_861,0,9,2,2,3,2,2,NA,NA,2,NA,NA,4,12,0,0
cell_862,0,NA,2,2,NA,2,2,2,4,2,2,2,4,12,0,NA
cell_863,3,9,2,2,3,2,NA,2,4,2,2,2,NA,0,0,0
cell_864,0,9,2,2,NA,NA,2,2,4,2,2,2,NA,NA,NA,0
cell_865,2,9,2,2,3,NA,2,2,4,2,2,NA,0,4,2,NA
cell_866,NA,9,2,2,3,2,NA,2,4,2,2,2,0,4,2,2
cell_867,2,9,2,NA,NA,NA,2,2,NA,2,2,2,11,4,NA,2
cell_868,2,9,2,NA,3,2,2,2,4,2,2,2,2,4,NA,2
cell_869,2,9,2,2,3,NA,NA,2,4,2,2,NA,2,NA,2,NA
cell_870,NA,9,NA,2,3,2,2,2,4,NA,2,NA,2,NA,2,2
cell_871,2,NA,2,2,3,2,2,2,4,2,2,2,2,4,2,2
cell_872,2,9,2,2,3,NA,NA,2,4,2,NA,NA,NA,4,2,2
cell_873,21,9,2,2,3,2,2,NA,4,2,2,2,0,NA,2,2
cell_874,21,9,2,2,3,2,2,2,NA,2,2,2,NA,4,2,NA
cell_875,21,9,NA,2,3,2,2,NA,4,2,2,NA,13,NA,2,NA
cell_876,NA,NA,2,2,3,2,2,2,NA,NA,NA,2,NA,4,2,NA
cell_877,0,NA,2,NA,3,2,2,2,4,2,2,2,5,4,2,2
cell_878,NA,9,2,2,3,NA,2,2,4,NA,2,2,2,NA,2,NA
cell_879,4,9,2,2,3,2,2,2,NA,2,2,2,2,4,NA,2
cell_880,0,9,2,2,NA,NA,2,NA,4,2,NA,2,2,4,2,2
cell_881,NA,9,2,2,NA,2,2,2,4,2,2,NA,2,0,2,NA
cell_882,NA,9,2,2,3,2,2,2,4,2,2,2,NA,0,2,2
cell_883,2,9,2,2,NA,2,NA,2,NA,2,2,2,NA,2,2,2
cell_884,2,9,2,2,3,2,2,NA,4,2,NA,NA,NA,0,2,2
cell_885,6,NA,NA,2,3,2,NA,2,4,2,2,2,0,0,2,2
cell_886,0,9,2,2,NA,2,NA,2,4,2,2,2,0,0,2,2
cell_887,0,9,2,2,3,2,NA,2,4,2,2,NA,0,NA,2,2
cell_888,0,9,NA,2,3,NA,NA,2,4,2,2,2,NA,0,2,2
cell_889,7,9,2,NA,3,2,2,2,4,NA,2,NA,0,0,NA,NA
cell_890,NA,NA,NA,2,3,2,2,NA,NA,NA,2,2,2,0,2,NA
cell_891,7,NA,2,NA,3,2,2,2,NA,2,NA,2,0,0,2,2
cell_892,NA,9,2,2,NA,2,NA,NA,4,2,2,2,0,0,NA,NA
cell_893,7,9,2,2,NA,2,2,2,4,NA,2,2,0,2,2,2
cell_894,7,NA,2,2,3,2,2,NA,4,2,2,2,NA,5,2,2
cell_895,7,9,2,2,NA,2,2,2,4,2,2,2,5,3,2,2
cell_896,7,9,NA,2,3,2,2,2,4,2,2,2,2,3,2,NA
cell_897,2,9,2,NA,3,2,NA,2,NA,2,15,5,2,2,3,12
cell_898,2,9,2,2,3,2,0,2,NA,2,15,5,NA,2,3,NA
cell_899,2,9,2,2,3,2,0,2,NA,2,15,5,2,2,3,12
cell_900,2,9,NA,2,3,2,NA,2,20,NA,15,NA,2,2,NA,12
cell_901,2,9,NA,NA,3,2,2,2,20,2,15,NA,2,5,3,12
cell_902,2,9,2,2,3,NA,2,NA,NA,2,NA,5,2,5,3,12
cell_903,2,NA,2,2,3,2,2,NA,20,2,15,5,2,5,3,NA
cell_904,2,9,2,NA,3,2,2,2,20,2,15,5,2,5,3,12
cell_905,0,9,2,2,3,2,0,2,20,NA,15,5,2,NA,NA,12
cell_906,2,9,2,2,3,2,0,2,NA,2,15,5,2,10,3,12
cell_907,0,NA,2,2,3,2,2,2,NA,2,15,5,2,10,3,12
cell_908,0,9,NA,NA,NA,2,2,2,20,2,15,5,2,NA,NA,12
cell_909,2,9,2,2,3,2,0,2,20,NA,15,5,NA,NA,3,NA
cell_910,2,9,2,2,3,NA,0,2,20,2,15,NA,2,10,NA,NA
cell_911,2,9,2,2,3,2,8,2,20,2,NA,5,2,10,3,12
cell_912,2,NA,NA,2,3,2,0,2,20,NA,15,NA,2,NA,3,12
cell_913,0,9,2,2,3,NA,2,2,20,2,15,5,NA,2,3,12
cell_914,0,9,2,NA,3,NA,2,2,20,2,15,5,2,NA,3,12
cell_915,NA,9,2,2,3,2,2,2,20,2,15,5,NA,2,NA,12
cell_916,0,9,2,2,NA,2,2,2,20,2,NA,5,2,2,3,12
cell_917,5,9,NA,2,3,2,0,2,20,NA,15,5,2,2,NA,12
cell_918,5,NA,2,2,3,2,0,2,20,NA,NA,5,2,2,3,12
cell_919,0,NA,2,2,3,2,NA,2,20,2,15,5,2,NA,3,12
cell_920,0,NA,2,NA,3,2,0,2,20,2,NA,5,2,NA,3,12
cell_921,31,9,2,NA,3,2,NA,2,20,2,15,5,2,16,3,12
cell_922,31,9,2,2,3,NA,NA,NA,NA,NA,15,5,2,NA,3,12
cell_923,31,9,2,2,3,2,0,2,NA,NA,15,5,2,NA,3,12
cell_924,31,9,2,2,3,2,5,2,20,2,15,5,2,0,3,12
cell_925,6,9,NA,2,3,2,2,2,NA,NA,15,5,2,0,3,12
cell_926,6,9,2,2,3,NA,2,2,20,NA,15,5,NA,0,3,12
cell_927,0,NA,2,2,3,2,12,2,20,NA,15,5,2,2,3,12
cell_928,0,9,NA,2,3,2,12,2,20,2,NA,5,2,2,3,12
cell_929,NA,NA,NA,NA,NA,NA,0,2,20,NA,15,5,2,11,3,6
cell_930,NA,NA,NA,NA,NA,NA,0,2,NA,2,15,5,2,NA,3,6
cell_931,NA,NA,NA,NA,NA,NA,0,2,20,2,15,5,2,NA,3,6
cell_932,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,5,2,11,NA,NA
cell_933,NA,NA,NA,NA,NA,NA,0,NA,20,2,15,5,2,11,3,6
cell_934,NA,NA,NA,NA,NA,NA,NA,2,20,2,15,5,2,11,NA,NA
cell_935,NA,NA,NA,NA,NA,NA,0,NA,20,2,15,5,2,11,3,6
cell_936,NA,NA,NA,NA,NA,NA,0,2,20,2,15,5,NA,11,NA,6
cell_937,NA,NA,NA,NA,NA,NA,2,2,20,2,NA,5,2,11,3,6
cell_938,NA,NA,NA,NA,NA,NA,0,2,NA,2,15,5,NA,11,3,6
cell_939,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,5,2,11,3,6
cell_940,NA,NA,NA,NA,NA,NA,2,2,20,2,NA,5,2,NA,3,NA
cell_941,NA,NA,NA,NA,NA,NA,0,2,NA,NA,15,NA,2,11,3,6
cell_942,NA,NA,NA,NA,NA,NA,0,NA,20,2,15,NA,2,11,3,6
cell_943,NA,NA,NA,NA,NA,NA,15,2,20,2,15,5,2,11,3,6
cell_944,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,2,11,NA,NA
cell_945,NA,NA,2,2,3,0,NA,2,NA,2,NA,5,NA,11,3,6
cell_946,0,9,2,2,3,0,0,2,NA,2,15,NA,2,11,NA,NA
cell_947,NA,9,2,2,NA,NA,2,2,20,2,15,5,2,11,3,6
cell_948,0,9,2,2,NA,0,4,2,20,2,15,5,NA,NA,NA,6
cell_949,0,9,2,2,3,NA,0,2,20,NA,NA,5,2,11,3,6
cell_950,NA,9,2,2,3,NA,0,2,20,2,15,5,NA,11,3,NA
cell_951,0,9,2,2,3,3,2,2,20,2,15,5,NA,11,3,6
cell_952,0,9,2,2,3,NA,0,NA,20,2,15,5,NA,11,3,6
cell_953,0,9,2,2,3,5,0,2,20,2,15,5,2,NA,3,6
cell_954,0,9,2,2,NA,5,0,2,20,NA,15,5,2,11,NA,6
cell_955,NA,9,2,2,3,2,2,2,20,2,15,5,NA,NA,3,6
cell_956,0,NA,2,2,3,2,2,NA,20,2,15,5,2,11,3,6
cell_957,2,NA,2,2,3,2,0,2,20,2,15,NA,2,11,3,6
cell_958,2,9,2,2,3,0,NA,2,NA,2,NA,5,2,11,3,6
cell_959,NA,9,2,2,3,0,0,2,20,2,15,5,2,11,3,6
cell_960,0,9,2,NA,3,NA,NA,2,20,2,15,5,2,NA,3,6
cell_961,2,9,2,2,3,0,NA,2,2,NA,15,5,2,2,3,0
cell_962,NA,NA,NA,NA,3,0,2,2,2,2,15,5,2,2,3,0
cell_963,5,9,2,2,3,5,2,2,2,2,15,5,2,27,3,5
cell_964,5,9,NA,2,3,5,2,2,2,2,15,5,2,NA,NA,0
cell_965,2,9,2,NA,3,3,2,2,2,2,15,5,2,2,3,2
cell_966,2,9,2,2,3,NA,2,2,NA,2,NA,5,2,2,3,2
cell_967,2,9,2,2,3,NA,NA,NA,2,2,15,NA,2,0,3,2
cell_968,2,9,2,NA,3,NA,2,2,2,2,15,5,2,0,3,2
cell_969,0,NA,2,2,NA,5,2,NA,2,2,15,NA,2,0,NA,2
cell_970,0,9,2,2,3,5,2,2,2,2,15,5,2,2,3,2
cell_971,NA,9,2,2,3,5,2,2,2,2,15,NA,2,NA,NA,2
cell_972,2,9,2,2,3,5,2,2,2,2,15,5,2,NA,3,2
cell_973,0,9,2,2,3,3,2,2,2,2,15,NA,2,NA,NA,2
cell_974,0,NA,2,2,3,0,2,2,2,2,15,5,2,NA,NA,NA
cell_975,NA,9,2,NA,3,0,2,2,2,NA,15,5,2,NA,3,2
cell_976,0,NA,2,2,3,NA,2,2,2,2,15,NA,2,0,3,2
cell_977,0,NA,2,2,3,0,2,2,2,NA,15,5,0,0,3,NA
cell_978,0,NA,2,2,3,NA,2,2,2,2,15,5,0,0,3,3
cell_979,NA,NA,2,2,3,0,2,2,2,2,15,NA,2,0,3,3
cell_980,4,9,2,2,3,0,2,2,2,2,15,5,0,0,3,3
cell_981,2,9,2,2,3,NA,2,2,NA,2,15,5,NA,3,3,0
cell_982,0,9,2,2,3,NA,2,2,2,2,NA,NA,0,3,NA,0
cell_983,0,9,2,2,3,NA,2,2,2,2,15,NA,2,3,3,0
cell_984,0,9,NA,NA,3,0,2,2,2,2,15,5,2,NA,3,2
cell_985,0,9,2,2,3,24,2,2,2,2,15,5,NA,NA,3,5
cell_986,0,9,2,2,3,24,NA,2,2,2,15,NA,0,9,3,5
cell_987,2,9,NA,NA,3,10,NA,2,2,2,15,5,0,NA,3,0
cell_988,2,9,2,2,3,10,2,2,2,2,15,5,NA,9,3,3
cell_989,NA,9,NA,NA,3,3,2,2,2,2,15,5,2,NA,3,2
cell_990,3,9,2,2,3,3,2,2,NA,2,15,NA,2,0,3,5
cell_991,NA,9,2,2,3,3,2,2,2,2,15,5,NA,2,3,0
cell_992,2,9,2,2,NA,3,2,2,2,NA,NA,NA,NA,0,3,NA
cell_993,2,9,NA,2,3,3,0,NA,5,2,15,5,3,NA,3,0
cell_994,2,NA,2,2,3,3,10,2,5,2,NA,5,3,0,3,NA
cell_995,2,9,NA,NA,3,3,5,NA,5,2,15,5,3,0,NA,3
cell_996,2,NA,2,2,3,3,NA,2,5,NA,15,5,3,NA,3,NA
cell_997,2,9,2,2,3,3,7,2,5,NA,15,5,NA,2,3,2
cell_998,NA,9,2,2,3,3,7,2,5,2,NA,NA,NA,0,NA,2
cell_999,2,NA,2,2,3,3,0,NA,5,2,15,5,3,12,NA,2
cell_1000,2,NA,2,2,NA,3,NA,2,5,2,15,5,3,12,3,2
cell_1001,NA,9,NA,NA,3,11,2,2,5,NA,NA,5,3,2,3,2
cell_1002,2,9,2,2,3,NA,2,NA,5,2,15,5,3,2,3,2
cell_1003,NA,9,2,2,3,11,2,2,5,NA,15,NA,NA,NA,3,2
cell_1004,2,9,2,2,3,11,2,2,5,2,15,5,3,2,3,2
cell_1005,2,9,2,2,3,NA,2,2,5,2,15,5,3,NA,3,2
cell_1006,2,9,2,2,NA,11,2,2,NA,2,NA,5,3,5,3,2
cell_1007,2,9,2,2,3,11,0,2,NA,2,15,NA,3,NA,3,2
cell_1008,2,9,2,2,3,11,4,2,NA,2,NA,5,3,2,3,2
cell_1009,2,9,2,2,3,0,5,2,5,2,NA,NA,3,49,3,2
cell_1010,NA,9,2,2,NA,NA,5,2,5,NA,NA,5,3,49,3,2
cell_1011,2,9,2,2,3,2,5,2,5,NA,15,NA,3,49,3,2
cell_1012,2,9,2,NA,3,2,5,2,5,NA,NA,5,3,49,3,2
cell_1013,2,NA,NA,NA,NA,NA,5,2,5,NA,NA,5,3,49,3,2
cell_1014,2,9,2,NA,3,2,5,2,5,2,15,NA,NA,49,3,2
cell_1015,2,9,NA,NA,3,2,5,2,5,2,NA,5,3,49,3,2
cell_1016,2,9,2,2,NA,2,5,2,5,2,15,5,3,49,3,2
cell_1017,2,9,2,2,3,0,4,2,5,2,NA,5,3,49,NA,2
cell_1018,2,9,2,2,3,0,4,2,5,NA,15,5,NA,49,3,2
cell_1019,2,9,NA,2,3,NA,NA,NA,5,2,NA,5,3,NA,NA,2
cell_1020,2,9,NA,NA,3,2,NA,2,NA,2,15,NA,3,NA,NA,2
cell_1021,2,9,2,2,NA,2,4,2,5,2,15,NA,3,49,3,2
cell_1022,2,9,2,2,3,2,4,2,5,2,15,NA,3,49,NA,NA
cell_1023,2,9,2,2,3,0,4,2,5,2,15,5,3,49,3,2
cell_1024,2,9,2,2,3,2,4,2,5,2,15,5,3,49,NA,2
