task_name,condition,method_or_setting,metric_name,metric_label,metric_value
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,Nye,Nye similarity score,0.404024867143956
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,Nye,Nye similarity score,0.414491931656994
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.452432689279841
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.466566243905743
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.468078731963479
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.468213217358836
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.433645415780549
FateScape_BetaSensitivity,default,state5_barcode0_state_only,Nye,Nye similarity score,0.450175338882629
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.417276653473673
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.418283225670906
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.416005785487028
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.426514151133947
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.400571860631427
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,Nye,Nye similarity score,0.410529458063217
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.451776850006957
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.460720681536013
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.460714874089329
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.452797723555109
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.428543391931074
FateScape_BetaSensitivity,default,state5_barcode5_default,Nye,Nye similarity score,0.445203409166867
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.407173708429224
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.406844969434591
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.402202573137384
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.420260384344181
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.398649329537178
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,Nye,Nye similarity score,0.407674956879976
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.445479348930529
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.457879154602022
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.463834379913152
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.447617742373713
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.424901059033609
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.446592190128166
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.410464889099573
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.397144730795595
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.402475467062204
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.426589048363144
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.40211331926897
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,Nye,Nye similarity score,0.396254138144682
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.45250124953013
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.466628192787659
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.469071516377143
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.461756088648157
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.430680896128986
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,Nye,Nye similarity score,0.448166452766512
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.416124179672146
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.406985720346546
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.413503030232861
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.418541734246992
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.395753488080897
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,Nye,Nye similarity score,0.407608373258494
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.450592410078579
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.461548159732603
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.456933196332175
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.451932393955817
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.423892166358095
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.446650135141727
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.402109574369623
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.401462456330142
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.405164729540806
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.415312092810972
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.38942954892628
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,Nye,Nye similarity score,0.400599415617116
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.453187789676786
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.467935891228359
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.466314387106844
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.469880230695116
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.426697544600686
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.444048564
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.409380999355641
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.410901344838969
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.414171551566132
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.425912139690139
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.401217424728973
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,Nye,Nye similarity score,0.413371248403416
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.562581800798156
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.580222321714043
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.532773474756822
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.54655772922309
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.59546859940873
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.57072464099983
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.58045248298611
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.619972906341258
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.634342186266224
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.622321074521169
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.644926092523083
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,TreeDistance,Generalized RF distance,0.631062119870482
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.568023341589616
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.556751189278761
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.545923223486258
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.538328195214854
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.598007312769231
FateScape_BetaSensitivity,default,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.58139770849412
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.578565770110575
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.627063566168517
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.663209257312139
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.645739526856532
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.65657864732012
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,TreeDistance,Generalized RF distance,0.631257901129505
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.563072595150821
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.592534574520398
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.562477083430059
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.60446270752025
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.622385934576744
FateScape_BetaSensitivity,default,state5_barcode5_default,TreeDistance,Generalized RF distance,0.588619909847857
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.617006080410821
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.661227096156919
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.70220125462429
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.665800137171712
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.653855250853839
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,TreeDistance,Generalized RF distance,0.649689669407063
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.582074746008454
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.593545041469567
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.562112793585583
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.619265533702196
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.635640896462405
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.592629191852929
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.616433899525824
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.687752676399074
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.698602995191542
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.64220458551191
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.645339720157713
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,TreeDistance,Generalized RF distance,0.689330048248093
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.555753730652477
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.566668211874964
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.533657019841582
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.562623544392516
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.606210765742685
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.584124384725035
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.574447339079265
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.666687668679056
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.644649964517306
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.668052704308787
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.661183226942752
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,TreeDistance,Generalized RF distance,0.647270526262326
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.558093969688671
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.598221012826231
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.596904894857423
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.607873493435163
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.648889233359306
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.592677683277256
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.657913735398535
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.677578053943802
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.683669858040954
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.678859188475937
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.675356742016527
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,TreeDistance,Generalized RF distance,0.681167718586492
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.55912442554498
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.563658803323516
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.54679692676835
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.537202122859648
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.619002333441244
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.590856423191253
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.590369495364351
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.655369921555554
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.66690406406692
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.649877732812877
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.648548076920911
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,TreeDistance,Generalized RF distance,0.635429171496806
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.878550440744368
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.853085210577865
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.871694417238002
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.889324191968658
FateScape_BetaSensitivity,default,state0_barcode5_barcode_only,RF_normalized,RF distance,0.868756121449559
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.904015670910872
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.894221351616063
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.881488736532811
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.877571008814887
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,dropout_stress,state0_barcode5_barcode_only,RF_normalized,RF distance,0.899118511263467
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.853085210577865
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.870714985308521
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.889324191968658
FateScape_BetaSensitivity,default,state5_barcode0_state_only,RF_normalized,RF distance,0.866797257590597
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.903036238981391
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.893241919686582
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.883447600391773
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,dropout_stress,state5_barcode0_state_only,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.855044074436827
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.870714985308521
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.89128305582762
FateScape_BetaSensitivity,default,state5_barcode5_default,RF_normalized,RF distance,0.86973555337904
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.903036238981391
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.895200783545544
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.882468168462292
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,dropout_stress,state5_barcode5_default,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.882468168462292
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.854064642507346
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.872673849167483
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.89128305582762
FateScape_BetaSensitivity,default,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.867776689520078
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.896180215475024
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.884427032321254
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.881488736532811
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,dropout_stress,state5_barcode10_barcode_dominant,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.861900097943193
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.853085210577865
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.875612144955926
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.890303623898139
FateScape_BetaSensitivity,default,state10_barcode5_state_dominant,RF_normalized,RF distance,0.867776689520078
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.904015670910872
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.894221351616063
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.883447600391773
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.877571008814887
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.903036238981391
FateScape_BetaSensitivity,dropout_stress,state10_barcode5_state_dominant,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.88050930460333
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.853085210577865
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.873653281096964
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.89128305582762
FateScape_BetaSensitivity,default,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.867776689520078
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.894221351616063
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.882468168462292
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.90205680705191
FateScape_BetaSensitivity,dropout_stress,state2p5_barcode7p5_barcode_moderate,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.878550440744368
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.860920666013712
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.853085210577865
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.867776689520078
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.893241919686582
FateScape_BetaSensitivity,default,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.86973555337904
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.904995102840353
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.893241919686582
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.88050930460333
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.879529872673849
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.901077375122429
FateScape_BetaSensitivity,dropout_stress,state7p5_barcode2p5_state_moderate,RF_normalized,RF distance,0.899118511263467
FateScape_HammingWeightSensitivity,default,uniform,Nye,Nye similarity score,0.446279432100451
FateScape_HammingWeightSensitivity,default,uniform,Nye,Nye similarity score,0.461552288131262
FateScape_HammingWeightSensitivity,default,uniform,Nye,Nye similarity score,0.46392478108249
FateScape_HammingWeightSensitivity,default,uniform,Nye,Nye similarity score,0.459155859821094
FateScape_HammingWeightSensitivity,default,uniform,Nye,Nye similarity score,0.41738654876134
FateScape_HammingWeightSensitivity,dropout_stress,uniform,Nye,Nye similarity score,0.413548292617344
FateScape_HammingWeightSensitivity,dropout_stress,uniform,Nye,Nye similarity score,0.417617775952506
FateScape_HammingWeightSensitivity,dropout_stress,uniform,Nye,Nye similarity score,0.436335543129498
FateScape_HammingWeightSensitivity,dropout_stress,uniform,Nye,Nye similarity score,0.399145298746343
FateScape_HammingWeightSensitivity,dropout_stress,uniform,Nye,Nye similarity score,0.411124684108127
FateScape_HammingWeightSensitivity,default,inverse_k_strict,Nye,Nye similarity score,0.453876797641997
FateScape_HammingWeightSensitivity,default,inverse_k_strict,Nye,Nye similarity score,0.464370684032753
FateScape_HammingWeightSensitivity,default,inverse_k_strict,Nye,Nye similarity score,0.462059264333566
FateScape_HammingWeightSensitivity,default,inverse_k_strict,Nye,Nye similarity score,0.466136803993682
FateScape_HammingWeightSensitivity,default,inverse_k_strict,Nye,Nye similarity score,0.429850686613827
