,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_683,0,NA,3,2,NA,NA,2,NA,2,0,NA,2,0,11,2,2
cell_684,0,NA,3,0,3,3,2,5,2,NA,NA,2,0,11,2,2
cell_685,0,5,3,5,3,0,2,NA,2,NA,2,2,0,11,2,2
cell_686,5,5,3,5,3,0,2,5,2,0,2,2,NA,NA,2,2
cell_687,4,0,3,5,NA,NA,0,NA,2,0,2,NA,2,11,2,2
cell_688,NA,0,3,5,3,2,0,5,2,0,2,2,2,NA,2,NA
cell_689,2,0,3,5,4,11,5,5,2,2,NA,2,NA,NA,2,2
cell_690,2,0,3,4,NA,NA,5,5,2,NA,2,2,0,11,2,2
cell_691,2,0,3,2,0,11,5,NA,2,NA,NA,2,NA,11,NA,2
cell_692,2,0,3,NA,0,11,5,5,2,2,NA,2,0,11,2,2
cell_693,2,NA,3,2,NA,11,NA,5,2,2,2,2,NA,11,2,NA
cell_694,NA,NA,3,2,0,11,5,5,NA,2,2,NA,NA,11,2,2
cell_695,2,0,3,2,2,11,5,5,2,2,2,2,0,11,2,2
cell_696,2,NA,NA,NA,2,11,5,5,NA,2,2,2,0,11,NA,2
cell_697,NA,2,3,8,0,3,5,5,NA,2,2,2,NA,NA,2,2
cell_698,2,2,3,8,0,3,NA,5,NA,NA,2,2,4,11,2,2
cell_699,2,2,3,NA,0,0,NA,5,2,2,2,2,0,11,2,2
cell_700,2,2,3,8,0,0,5,5,2,2,2,NA,0,11,NA,2
cell_701,0,2,NA,0,NA,NA,5,5,2,2,2,NA,NA,11,NA,2
cell_702,0,2,3,0,0,0,NA,5,2,2,2,2,0,NA,2,2
cell_703,3,0,3,NA,2,0,5,NA,2,2,2,2,NA,NA,2,2
cell_704,3,0,3,0,NA,0,5,NA,2,2,2,2,2,11,NA,2
cell_705,2,2,NA,2,2,2,0,5,2,2,2,2,2,11,2,2
cell_706,2,NA,2,NA,NA,2,0,5,NA,2,2,2,2,NA,2,2
cell_707,2,NA,2,2,2,2,0,NA,NA,NA,2,2,NA,NA,2,0
cell_708,NA,2,NA,NA,2,2,3,5,2,2,2,NA,2,11,2,0
cell_709,2,2,0,2,NA,NA,2,5,2,2,2,2,2,11,2,0
cell_710,2,2,NA,NA,2,2,NA,5,2,NA,2,NA,2,11,2,0
cell_711,2,2,NA,2,2,NA,2,5,2,2,NA,NA,2,11,NA,3
cell_712,2,NA,0,2,NA,NA,2,5,2,NA,2,2,2,11,NA,0
cell_713,0,2,2,5,NA,2,15,5,2,2,NA,NA,NA,11,NA,2
cell_714,0,2,2,5,2,2,0,5,2,2,2,2,5,NA,2,2
cell_715,0,2,2,5,2,2,5,5,NA,NA,NA,2,5,11,2,2
cell_716,0,2,0,NA,2,NA,0,5,2,2,2,2,5,11,2,2
cell_717,0,2,2,5,2,2,2,5,NA,NA,NA,2,5,11,NA,NA
cell_718,0,2,2,NA,2,2,2,5,2,2,2,2,5,11,NA,2
cell_719,0,2,3,NA,2,2,0,5,2,2,2,2,5,11,NA,2
cell_720,NA,2,0,5,2,NA,14,NA,2,2,2,2,5,11,NA,2
cell_721,3,2,0,0,NA,NA,2,5,2,2,2,2,5,11,2,0
cell_722,0,2,0,0,2,2,2,5,NA,NA,NA,2,NA,NA,2,0
cell_723,2,2,0,NA,2,2,NA,5,2,2,2,2,NA,11,2,2
cell_724,2,2,0,0,NA,NA,2,5,2,2,2,NA,5,11,2,9
cell_725,5,2,2,0,2,2,2,5,NA,2,2,2,NA,11,2,3
cell_726,5,2,NA,0,2,2,NA,NA,2,2,2,NA,5,11,NA,NA
cell_727,5,2,NA,5,2,2,2,NA,2,2,2,2,5,11,2,0
cell_728,5,2,2,0,2,NA,2,5,2,2,2,2,5,11,2,NA
cell_729,2,2,2,0,2,2,2,NA,NA,2,2,2,5,11,2,2
cell_730,2,2,2,0,2,2,2,5,2,NA,2,2,5,NA,2,NA
cell_731,NA,2,2,0,2,2,2,NA,2,2,2,2,5,11,NA,NA
cell_732,2,2,2,0,2,2,2,5,2,2,2,2,5,NA,2,2
cell_733,2,2,2,0,2,NA,NA,NA,2,2,2,2,NA,11,2,2
cell_734,NA,NA,NA,23,2,NA,NA,NA,2,2,2,NA,NA,11,2,2
cell_735,2,NA,2,0,2,NA,2,5,2,2,2,2,5,11,2,NA
cell_736,2,2,2,0,2,2,2,5,2,2,2,2,5,11,2,2
cell_737,0,0,2,NA,2,0,0,NA,2,2,2,2,5,11,NA,5
cell_738,0,0,2,2,2,0,0,NA,2,0,2,2,5,11,2,5
cell_739,4,9,2,NA,2,8,2,5,2,0,2,2,NA,11,2,5
cell_740,4,0,NA,2,2,0,4,5,2,0,2,2,NA,11,NA,5
cell_741,5,5,NA,2,2,NA,0,5,2,0,NA,2,NA,11,2,NA
cell_742,NA,5,13,2,2,0,0,5,2,NA,2,2,0,11,NA,5
cell_743,5,0,0,2,2,4,0,5,NA,0,NA,2,5,11,NA,5
cell_744,5,0,5,2,2,4,NA,5,NA,NA,2,NA,0,11,NA,5
cell_745,5,0,5,2,2,NA,2,5,2,NA,2,NA,2,11,2,5
cell_746,5,NA,5,2,2,NA,NA,5,2,5,NA,2,2,NA,2,5
cell_747,5,0,0,NA,NA,0,0,NA,2,5,2,2,2,11,2,5
cell_748,5,NA,5,2,NA,NA,0,NA,NA,5,2,2,NA,11,NA,NA
cell_749,5,0,0,NA,2,2,2,NA,2,5,2,2,0,11,2,5
cell_750,5,0,0,2,2,NA,0,NA,2,5,2,2,0,NA,2,NA
cell_751,5,0,NA,2,2,NA,0,NA,2,5,2,2,5,NA,2,5
cell_752,5,NA,NA,2,2,NA,0,5,2,NA,2,NA,5,11,2,5
cell_753,2,5,2,2,2,0,NA,NA,2,NA,2,2,5,NA,2,5
cell_754,NA,5,2,2,NA,0,0,5,NA,NA,NA,2,5,11,2,5
cell_755,8,NA,2,2,2,2,NA,5,2,3,2,2,5,11,2,5
cell_756,8,NA,2,2,2,NA,3,5,2,NA,2,2,NA,11,2,NA
cell_757,36,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,5,11,2,5
cell_758,36,NA,NA,NA,NA,NA,NA,5,2,17,2,2,5,NA,2,5
cell_759,0,NA,NA,NA,NA,NA,NA,5,NA,0,2,2,5,11,2,5
cell_760,2,NA,NA,NA,NA,NA,NA,5,2,0,2,2,5,11,2,5
cell_761,5,2,2,2,2,2,0,5,2,NA,2,2,0,11,2,NA
cell_762,5,2,NA,NA,2,0,NA,5,2,5,NA,2,0,11,NA,5
cell_763,NA,2,2,2,2,NA,0,NA,2,NA,2,NA,NA,11,2,5
cell_764,5,2,2,2,2,3,0,5,2,5,2,2,0,NA,2,NA
cell_765,NA,2,2,NA,2,0,NA,5,2,5,2,NA,2,NA,2,5
cell_766,NA,2,NA,2,2,10,3,5,NA,NA,2,2,0,11,NA,5
cell_767,NA,2,2,2,2,0,NA,5,2,5,2,2,3,11,2,5
cell_768,5,NA,2,2,2,4,NA,5,NA,5,2,2,3,11,2,5
cell_769,10,3,2,2,10,3,2,3,NA,2,2,5,2,NA,2,2
cell_770,10,3,2,NA,10,3,2,3,NA,2,2,5,2,NA,2,2
cell_771,10,3,2,2,10,3,2,3,2,2,2,NA,2,13,2,NA
cell_772,10,3,2,2,10,3,2,3,2,2,NA,5,NA,13,2,2
cell_773,0,NA,2,2,10,NA,2,NA,2,2,2,5,NA,NA,2,NA
cell_774,NA,3,2,2,NA,3,2,3,2,NA,2,5,2,NA,2,2
cell_775,0,NA,2,2,NA,3,2,3,2,2,2,NA,2,13,2,2
cell_776,0,3,2,NA,10,3,2,3,NA,2,NA,5,NA,13,2,2
cell_777,5,3,2,2,10,3,2,3,2,2,2,5,NA,13,2,NA
cell_778,5,3,2,2,10,3,NA,NA,2,2,2,5,2,NA,2,2
cell_779,NA,3,2,2,10,3,2,3,2,2,NA,5,2,NA,2,2
cell_780,5,3,2,NA,10,3,2,3,NA,2,2,5,2,13,2,2
cell_781,0,3,2,NA,10,3,2,3,2,2,2,5,2,13,2,2
cell_782,0,3,2,2,10,3,2,NA,2,2,NA,5,2,13,2,2
cell_783,0,NA,NA,2,10,3,2,3,2,NA,2,5,NA,13,2,NA
cell_784,0,3,NA,2,NA,3,2,NA,2,2,2,5,2,NA,2,2
cell_785,0,3,2,2,10,3,2,3,NA,2,2,5,2,13,2,2
cell_786,0,3,NA,2,10,3,2,3,2,2,2,5,NA,13,2,2
cell_787,15,3,2,2,NA,3,2,3,NA,2,2,5,2,13,NA,2
cell_788,NA,NA,2,2,10,3,2,3,2,2,2,5,2,NA,2,NA
cell_789,0,3,2,2,10,3,2,3,2,NA,2,5,2,13,2,2
cell_790,0,3,2,2,10,NA,NA,3,2,2,2,5,2,13,NA,2
cell_791,NA,3,2,2,10,NA,NA,3,2,NA,2,5,2,NA,2,2
cell_792,0,3,2,2,10,3,NA,3,2,2,2,5,2,13,2,NA
cell_793,2,3,NA,2,10,3,NA,3,2,2,NA,5,NA,NA,2,2
cell_794,2,3,2,2,NA,NA,2,NA,2,2,2,5,2,13,2,2
cell_795,2,3,2,2,10,3,2,3,NA,2,2,5,2,13,2,2
cell_796,2,3,NA,NA,10,3,2,NA,2,2,2,5,2,NA,NA,2
cell_797,0,NA,NA,2,NA,3,2,3,2,2,2,NA,2,13,2,2
cell_798,2,NA,NA,2,10,3,2,NA,2,2,2,NA,2,13,NA,2
cell_799,0,3,NA,2,10,3,2,3,NA,2,NA,5,2,NA,2,2
cell_800,0,3,2,2,10,3,2,3,2,2,2,5,2,NA,2,2
cell_801,4,3,NA,NA,10,0,2,3,2,2,NA,5,2,0,2,NA
cell_802,4,3,2,2,10,0,2,3,2,2,2,5,2,0,2,2
cell_803,4,3,NA,2,NA,6,2,3,2,2,NA,5,2,5,2,2
cell_804,4,3,2,2,10,6,2,3,2,2,2,5,2,5,NA,2
cell_805,NA,3,2,2,10,2,NA,3,2,NA,2,5,2,NA,2,NA
cell_806,4,3,2,2,10,2,2,3,2,2,NA,5,2,NA,NA,2
cell_807,4,3,2,2,10,NA,2,NA,2,2,2,5,2,3,NA,2
cell_808,NA,NA,2,2,10,2,NA,3,2,2,2,5,2,3,2,2
cell_809,2,3,NA,2,10,0,2,3,2,2,2,5,2,4,2,2
cell_810,NA,3,2,NA,10,0,2,3,2,2,2,5,2,NA,2,2
cell_811,NA,3,2,NA,10,0,NA,3,2,2,2,5,2,4,2,2
cell_812,0,3,NA,2,NA,0,2,3,2,2,NA,5,2,4,2,2
cell_813,NA,3,2,2,10,2,2,3,2,2,2,NA,2,0,2,2
cell_814,5,3,2,2,10,2,2,3,2,2,2,5,2,0,2,2
cell_815,5,3,2,2,10,NA,2,3,2,2,2,NA,2,0,2,NA
cell_816,5,3,2,2,10,2,2,3,NA,2,2,5,2,0,2,2
cell_817,3,NA,2,2,10,5,2,3,NA,2,2,5,2,3,2,2
cell_818,3,NA,NA,2,NA,5,2,3,2,2,2,5,2,0,2,NA
cell_819,3,NA,NA,NA,10,2,2,3,2,2,2,5,2,0,2,2
cell_820,3,NA,2,2,10,0,2,3,2,2,2,NA,2,0,NA,NA
cell_821,2,3,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_822,NA,NA,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_823,NA,3,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_824,3,3,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_825,2,3,2,2,10,NA,NA,3,2,2,2,5,NA,2,NA,NA
cell_826,2,NA,2,NA,10,2,2,3,2,NA,NA,5,2,0,2,2
cell_827,NA,3,2,2,10,2,NA,3,2,2,2,5,2,0,2,NA
cell_828,2,3,2,NA,10,2,2,3,2,2,NA,NA,2,NA,2,NA
cell_829,0,3,2,2,10,0,2,NA,2,2,2,5,NA,NA,NA,2
cell_830,NA,3,NA,2,NA,5,2,3,2,2,2,5,2,2,2,2
cell_831,0,3,NA,2,10,0,NA,NA,NA,2,NA,5,NA,2,NA,2
cell_832,5,3,2,2,10,0,2,3,2,2,2,NA,NA,NA,2,2
cell_833,NA,3,2,NA,NA,2,2,3,2,NA,2,5,2,2,2,2
cell_834,0,NA,NA,2,10,2,NA,3,NA,10,2,NA,2,2,2,2
cell_835,0,3,2,2,10,NA,2,3,NA,NA,2,5,2,2,2,NA
cell_836,0,3,2,2,10,2,NA,3,NA,NA,2,NA,2,2,2,2
cell_837,NA,3,2,2,10,2,2,3,2,8,2,5,2,2,2,NA
cell_838,0,3,2,NA,10,2,2,3,2,NA,NA,5,2,2,2,2
cell_839,0,3,2,2,NA,2,2,3,2,3,2,5,2,2,NA,2
cell_840,NA,3,2,NA,10,2,NA,3,2,3,2,NA,NA,2,2,2
cell_841,NA,3,NA,2,10,0,2,3,2,4,NA,NA,2,2,2,2
cell_842,NA,3,2,2,10,0,2,NA,2,NA,2,5,2,2,2,NA
cell_843,0,3,2,NA,10,0,2,3,2,0,2,5,NA,2,2,2
cell_844,0,3,NA,2,NA,0,2,3,2,0,2,5,2,2,2,2
cell_845,4,3,2,2,NA,2,2,3,2,2,2,5,NA,2,2,2
cell_846,4,3,2,2,10,2,2,3,2,NA,2,5,NA,2,2,NA
cell_847,0,NA,2,NA,NA,5,2,3,NA,NA,NA,5,2,NA,2,2
cell_848,NA,3,2,NA,10,NA,2,3,2,2,2,5,2,NA,2,2
cell_849,2,3,2,2,NA,6,2,3,2,0,2,NA,2,2,2,2
cell_850,NA,3,2,2,10,6,NA,3,2,0,2,5,2,NA,2,2
cell_851,2,NA,2,2,10,6,NA,3,NA,0,2,NA,2,2,NA,2
cell_852,2,NA,2,2,10,6,2,3,2,5,2,NA,NA,2,2,2
cell_853,2,3,2,2,10,NA,2,3,NA,5,NA,5,2,2,NA,2
cell_854,2,NA,2,2,10,NA,2,3,2,NA,2,5,2,2,2,2
cell_855,NA,3,NA,2,10,0,2,3,2,0,2,5,2,2,NA,2
cell_856,NA,3,NA,2,10,0,2,3,2,0,2,5,NA,2,2,2
cell_857,5,3,2,NA,10,0,2,3,2,0,NA,5,2,2,2,2
cell_858,0,3,2,2,10,0,2,3,2,NA,2,5,2,2,2,2
cell_859,0,NA,2,2,10,NA,NA,3,NA,NA,2,NA,2,2,2,2
cell_860,0,NA,NA,2,NA,5,NA,3,2,2,NA,5,2,2,NA,NA
cell_861,0,3,2,NA,10,0,2,3,NA,NA,NA,5,2,2,NA,NA
cell_862,0,NA,2,2,10,NA,2,3,2,0,2,NA,2,2,2,NA
cell_863,0,3,2,2,10,4,NA,3,2,NA,2,5,2,2,2,2
cell_864,0,3,2,NA,10,4,2,3,2,8,2,5,NA,NA,2,2
cell_865,2,3,2,NA,10,2,NA,3,2,2,2,5,2,NA,NA,2
cell_866,NA,3,2,NA,NA,NA,2,3,NA,2,NA,NA,2,2,2,2
cell_867,2,3,2,2,10,NA,2,3,2,2,2,5,2,2,NA,2
cell_868,2,3,2,2,10,2,2,3,2,2,2,NA,2,2,NA,2
cell_869,NA,3,2,2,10,2,2,3,NA,2,NA,5,2,2,2,2
cell_870,2,NA,2,NA,10,NA,2,3,NA,2,2,5,2,2,2,2
cell_871,2,3,2,2,10,2,2,3,2,NA,2,5,2,NA,2,2
cell_872,2,NA,2,2,10,2,NA,3,NA,2,2,5,2,2,2,2
cell_873,NA,3,2,2,10,5,NA,3,2,NA,2,5,2,NA,2,2
cell_874,2,NA,2,2,10,0,2,3,2,2,2,5,2,2,NA,2
cell_875,2,3,2,2,NA,0,2,NA,2,2,2,NA,2,2,2,2
cell_876,2,3,2,2,10,0,2,3,2,2,2,NA,2,2,NA,NA
cell_877,2,3,2,2,10,0,2,NA,2,2,2,5,2,NA,2,2
cell_878,NA,3,2,2,10,0,2,3,NA,NA,2,5,2,NA,2,NA
cell_879,2,3,NA,2,10,2,2,3,2,2,NA,5,NA,2,NA,2
cell_880,2,3,2,2,10,NA,NA,NA,2,2,NA,NA,2,2,NA,NA
cell_881,2,3,2,2,10,0,NA,3,2,2,2,5,2,2,2,2
cell_882,2,NA,2,2,10,0,2,3,2,2,NA,5,2,2,2,2
cell_883,5,3,2,2,10,NA,2,3,2,2,2,5,NA,2,2,2
cell_884,5,3,2,2,10,0,2,3,2,2,2,5,2,NA,2,2
cell_885,2,3,2,2,10,3,2,3,2,NA,2,NA,NA,2,2,NA
cell_886,NA,NA,2,NA,10,0,2,3,2,2,2,5,2,NA,2,2
cell_887,0,3,NA,2,10,0,2,3,NA,2,2,5,2,2,2,NA
cell_888,NA,3,NA,2,10,0,2,3,2,2,2,5,2,2,2,2
cell_889,NA,3,2,2,10,2,NA,3,2,2,2,NA,NA,NA,2,2
cell_890,2,3,NA,2,10,2,2,3,2,2,2,5,2,2,2,2
cell_891,NA,3,2,2,10,NA,2,3,2,2,NA,NA,2,2,2,2
cell_892,2,NA,NA,2,10,0,2,NA,2,2,2,NA,2,2,2,2
cell_893,4,3,2,2,NA,NA,NA,3,2,2,2,NA,2,2,2,NA
cell_894,0,3,NA,2,10,0,2,NA,2,2,2,5,2,NA,NA,2
cell_895,0,3,2,2,10,NA,2,3,2,2,2,5,2,2,2,2
cell_896,0,3,2,NA,10,6,2,NA,NA,NA,2,5,2,2,2,2
cell_897,15,NA,2,2,5,NA,2,3,2,2,2,NA,2,0,2,NA
cell_898,NA,3,2,2,5,2,2,3,2,2,2,NA,2,NA,2,5
cell_899,15,3,2,NA,5,2,NA,NA,NA,2,2,5,2,0,2,5
cell_900,NA,3,2,2,5,2,NA,3,NA,2,2,5,2,0,2,5
cell_901,15,3,2,NA,0,2,2,3,NA,15,NA,5,2,0,2,5
cell_902,15,NA,2,NA,0,2,NA,3,2,15,2,5,2,0,2,5
cell_903,NA,3,2,2,2,2,2,3,NA,0,2,5,2,0,NA,5
cell_904,15,3,NA,NA,0,NA,2,3,NA,2,2,NA,2,0,2,NA
cell_905,15,3,2,2,0,2,2,3,2,0,NA,5,2,0,2,5
cell_906,15,3,NA,2,0,NA,2,3,2,0,2,5,2,19,2,5
cell_907,15,3,2,2,0,2,2,3,2,0,2,NA,2,NA,NA,5
cell_908,15,3,2,NA,NA,2,2,3,2,0,NA,5,2,0,2,5
cell_909,15,3,2,NA,2,2,2,3,2,0,2,NA,2,NA,2,5
cell_910,15,3,NA,2,2,NA,2,3,2,0,2,5,2,2,2,5
cell_911,15,3,2,2,0,2,2,3,2,4,NA,5,NA,NA,2,NA
cell_912,15,3,2,2,0,2,2,3,2,NA,2,5,2,2,2,5
cell_913,15,3,2,2,4,2,2,3,2,2,2,5,2,2,2,NA
cell_914,15,3,2,2,NA,2,NA,3,2,2,2,5,2,2,NA,5
cell_915,15,3,2,2,4,NA,2,3,2,2,NA,5,2,2,2,NA
cell_916,15,3,2,2,4,2,NA,3,2,2,2,5,2,2,2,5
cell_917,15,NA,2,NA,4,2,2,3,2,2,2,NA,NA,NA,NA,5
cell_918,15,3,2,2,4,2,2,NA,2,2,2,5,2,2,2,5
cell_919,15,3,2,2,4,2,2,3,2,NA,2,5,2,2,2,5
cell_920,15,3,NA,2,4,2,2,NA,NA,2,NA,5,NA,2,2,5
cell_921,15,NA,2,NA,0,2,2,3,2,2,2,5,2,NA,2,5
cell_922,NA,3,2,NA,0,2,2,3,2,2,2,5,2,2,NA,5
cell_923,15,NA,NA,2,4,2,2,3,2,NA,NA,5,2,2,2,5
cell_924,NA,NA,2,NA,NA,NA,2,3,2,2,2,5,2,2,2,5
cell_925,15,3,2,2,48,2,2,3,2,2,2,5,2,2,NA,5
cell_926,NA,3,NA,2,48,2,NA,3,2,NA,2,5,NA,2,2,5
cell_927,15,3,2,2,0,NA,2,3,2,2,2,5,2,NA,2,5
cell_928,15,NA,NA,2,0,2,2,3,2,2,NA,5,2,2,2,5
cell_929,15,3,2,2,9,NA,2,NA,2,2,2,5,2,0,2,5
cell_930,15,3,NA,2,9,2,2,3,2,2,NA,NA,NA,0,2,NA
cell_931,15,3,2,2,9,2,NA,NA,2,2,2,5,NA,0,2,5
cell_932,15,3,2,2,9,2,2,3,2,2,2,5,2,0,2,NA
cell_933,15,NA,2,2,9,2,2,3,NA,NA,NA,5,2,0,2,5
cell_934,15,3,2,2,9,2,2,3,NA,2,2,NA,NA,5,2,NA
cell_935,NA,NA,2,NA,9,2,2,NA,NA,2,2,5,2,5,NA,5
cell_936,15,3,2,2,9,NA,NA,3,2,2,NA,NA,2,5,2,5
cell_937,15,NA,NA,2,9,2,2,NA,2,2,NA,5,2,2,2,5
cell_938,15,3,2,NA,9,2,2,NA,2,2,NA,5,2,2,2,5
cell_939,NA,3,2,2,NA,NA,2,3,2,2,2,5,2,2,NA,NA
cell_940,15,3,2,2,9,2,2,3,2,2,2,5,2,2,2,5
cell_941,15,3,2,NA,9,NA,2,NA,NA,2,2,NA,2,0,2,5
cell_942,15,3,2,2,9,2,NA,3,2,2,2,5,2,NA,NA,5
cell_943,15,NA,2,2,9,2,2,NA,2,2,2,5,2,NA,2,5
cell_944,15,NA,NA,2,9,2,2,3,NA,2,2,5,2,0,2,NA
cell_945,15,NA,2,NA,9,2,NA,3,2,2,NA,NA,2,2,2,5
cell_946,NA,3,NA,2,9,NA,2,3,2,2,2,NA,2,2,2,5
cell_947,15,3,2,NA,9,2,2,NA,NA,2,2,5,2,2,NA,5
cell_948,15,NA,2,2,NA,NA,2,3,NA,2,2,5,2,2,2,NA
cell_949,15,NA,2,2,9,2,2,NA,NA,NA,NA,NA,2,2,2,5
cell_950,15,3,2,2,9,NA,2,3,2,2,2,5,NA,2,2,NA
cell_951,15,NA,2,2,9,2,NA,3,2,2,2,5,2,2,2,5
cell_952,15,3,2,2,9,2,2,NA,2,2,2,5,2,2,NA,5
cell_953,15,3,2,2,NA,2,2,3,2,2,2,NA,NA,2,2,5
cell_954,15,3,2,2,NA,2,2,3,2,2,2,5,2,2,2,5
cell_955,15,3,NA,2,9,2,2,NA,2,2,NA,5,2,2,NA,5
cell_956,15,3,2,NA,9,2,2,3,NA,2,2,5,2,2,2,5
cell_957,15,NA,2,2,NA,2,NA,3,NA,2,2,NA,2,2,NA,5
cell_958,15,NA,2,NA,9,2,NA,NA,2,2,2,5,2,2,2,5
cell_959,NA,3,2,2,9,2,2,3,2,2,NA,5,2,2,NA,5
cell_960,15,3,2,2,9,2,NA,3,2,2,2,5,2,2,2,NA
cell_961,15,3,2,2,2,5,2,NA,2,10,2,5,NA,NA,2,0
cell_962,NA,3,2,2,0,5,2,3,2,10,2,5,2,NA,2,0
cell_963,15,3,2,2,0,NA,2,3,2,NA,2,5,2,6,NA,0
cell_964,15,3,2,2,NA,5,2,3,2,10,NA,5,2,6,2,0
cell_965,15,3,2,2,0,5,2,3,2,10,2,5,2,6,2,0
cell_966,15,3,2,2,0,5,2,3,2,NA,NA,5,2,6,2,NA
cell_967,15,3,2,2,2,5,2,3,NA,10,2,NA,2,NA,NA,0
cell_968,NA,3,2,2,0,NA,2,3,2,10,2,5,2,6,2,0
cell_969,15,3,2,2,0,NA,2,3,2,10,2,5,2,NA,2,2
cell_970,15,3,2,NA,20,5,2,NA,2,10,2,NA,2,6,2,2
cell_971,15,NA,2,NA,0,5,2,3,NA,10,2,5,2,6,2,2
cell_972,15,3,2,2,0,5,NA,3,2,10,NA,5,2,6,2,2
cell_973,15,3,2,2,NA,NA,NA,3,2,NA,2,5,2,NA,NA,NA
cell_974,15,3,NA,2,0,NA,2,NA,2,10,2,NA,2,6,2,NA
cell_975,15,3,2,2,NA,5,2,3,2,10,2,5,2,6,2,NA
cell_976,15,3,NA,2,0,NA,NA,NA,2,10,2,5,2,6,2,2
cell_977,15,3,2,2,NA,5,NA,3,NA,0,2,5,2,NA,2,2
cell_978,NA,3,NA,2,2,5,2,3,2,0,2,5,NA,9,2,2
cell_979,15,3,2,2,NA,5,2,3,2,NA,NA,NA,2,3,2,2
cell_980,15,3,2,2,2,NA,2,3,NA,0,2,5,NA,3,2,NA
cell_981,15,3,2,2,NA,5,2,NA,2,NA,2,5,2,2,2,NA
cell_982,15,3,2,2,2,5,2,3,2,2,2,5,2,2,2,2
cell_983,NA,3,2,2,2,NA,2,3,NA,10,2,5,2,NA,2,NA
cell_984,15,3,NA,2,2,5,2,NA,2,10,2,5,2,2,2,2
cell_985,15,3,2,2,2,5,2,NA,2,0,2,5,2,NA,2,2
cell_986,15,NA,2,2,2,5,2,3,2,32,NA,5,2,10,2,2
cell_987,15,3,2,2,2,5,2,NA,NA,2,NA,NA,2,2,2,NA
cell_988,15,3,2,NA,2,5,2,3,2,2,2,5,NA,2,2,2
cell_989,NA,3,2,2,2,5,NA,NA,2,0,2,5,2,2,2,0
cell_990,15,3,NA,2,2,5,2,3,NA,0,2,5,2,0,NA,28
cell_991,NA,NA,2,NA,2,5,2,3,NA,13,2,NA,2,6,2,NA
cell_992,15,NA,2,2,2,5,2,NA,2,13,2,5,2,0,2,NA
cell_993,15,3,NA,2,2,2,NA,NA,2,NA,2,5,2,0,2,2
cell_994,15,3,NA,2,2,NA,2,NA,2,0,2,5,2,0,2,2
cell_995,15,3,NA,2,NA,2,2,3,2,5,2,5,2,0,NA,2
cell_996,NA,NA,2,2,NA,NA,2,3,2,NA,2,5,NA,NA,NA,2
cell_997,15,3,NA,2,2,2,NA,3,NA,4,2,NA,2,NA,2,NA
cell_998,15,3,2,NA,2,2,2,3,NA,4,NA,NA,2,0,2,2
cell_999,15,3,2,2,2,NA,NA,3,2,4,2,5,2,NA,NA,2
cell_1000,15,3,2,2,2,2,2,NA,2,4,2,NA,2,NA,2,2
cell_1001,15,3,2,2,2,NA,2,3,2,0,2,5,NA,2,2,2
cell_1002,15,NA,2,2,2,2,2,NA,2,0,2,5,NA,2,NA,2
cell_1003,15,3,2,2,2,2,2,3,2,NA,NA,5,2,0,2,NA
cell_1004,15,3,NA,2,2,NA,NA,3,2,0,2,5,2,0,2,NA
cell_1005,NA,NA,2,2,2,2,2,3,2,19,2,5,2,0,2,2
cell_1006,NA,NA,2,2,2,NA,2,3,2,2,2,5,2,0,2,2
cell_1007,15,NA,NA,2,2,2,2,3,2,NA,2,5,2,NA,2,2
cell_1008,15,3,2,NA,2,2,NA,NA,2,NA,2,5,2,2,NA,2
cell_1009,15,3,2,NA,3,2,NA,3,2,3,2,NA,2,45,2,NA
cell_1010,15,3,2,2,NA,2,2,3,NA,NA,NA,5,2,NA,2,2
cell_1011,15,3,2,2,0,2,2,NA,2,NA,NA,NA,2,0,NA,2
cell_1012,15,NA,2,NA,0,2,NA,3,2,0,2,5,2,0,2,2
cell_1013,15,3,NA,2,0,2,2,3,2,3,2,NA,2,NA,2,2
cell_1014,15,3,2,2,0,2,NA,NA,2,3,2,5,2,0,NA,NA
cell_1015,15,3,2,NA,0,2,2,NA,2,NA,2,5,2,NA,2,2
cell_1016,15,3,2,2,5,2,2,NA,NA,3,2,5,2,NA,2,2
cell_1017,15,3,2,2,2,2,NA,3,NA,0,NA,5,2,0,2,2
cell_1018,15,3,2,2,2,NA,2,3,2,0,2,5,2,0,NA,NA
cell_1019,15,3,2,2,2,2,2,3,NA,NA,2,5,2,NA,2,2
cell_1020,15,3,2,2,2,2,NA,NA,NA,0,2,5,2,0,2,2
cell_1021,15,3,2,2,2,2,2,3,2,3,NA,5,2,0,NA,NA
cell_1022,15,3,2,2,0,2,NA,3,2,3,2,5,NA,0,2,2
cell_1023,15,3,2,2,108,NA,NA,NA,2,0,2,5,2,0,2,2
cell_1024,15,NA,2,2,NA,2,2,NA,2,0,2,5,NA,0,2,2
