,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_961,5,2,NA,2,NA,2,2,NA,2,4,3,NA,NA,NA,2,4
cell_962,5,NA,2,2,NA,NA,2,2,2,4,3,NA,NA,0,2,4
cell_963,NA,2,NA,2,2,2,9,2,2,4,3,9,2,2,NA,4
cell_964,5,2,2,2,2,NA,0,2,2,4,3,9,2,2,2,NA
cell_965,0,2,2,2,2,2,0,2,2,0,3,9,2,0,2,4
cell_966,0,2,2,2,2,2,0,2,2,2,NA,9,2,0,NA,NA
cell_967,0,2,2,2,2,2,0,2,2,0,3,9,2,0,2,4
cell_968,0,2,2,2,2,NA,0,2,2,0,3,9,2,0,2,NA
cell_969,0,2,NA,NA,2,2,0,2,2,5,3,9,2,3,2,4
cell_970,NA,2,2,2,2,2,NA,2,2,0,3,9,2,3,2,4
cell_971,10,2,2,2,2,2,12,2,2,2,NA,9,2,3,NA,4
cell_972,10,2,2,2,2,NA,NA,2,2,NA,NA,9,NA,3,2,4
cell_973,0,2,2,NA,2,2,0,2,2,0,3,9,2,NA,NA,4
cell_974,0,2,2,2,2,2,NA,2,2,0,NA,9,2,3,NA,4
cell_975,NA,2,2,2,2,2,0,2,2,NA,3,9,2,3,2,4
cell_976,NA,NA,2,2,2,2,NA,2,2,NA,3,9,2,NA,NA,4
cell_977,2,2,2,2,2,2,0,NA,2,0,3,9,2,NA,0,NA
cell_978,2,2,2,2,2,2,0,2,2,2,NA,9,NA,0,0,NA
cell_979,2,2,2,2,2,NA,0,NA,2,0,3,9,2,NA,0,4
cell_980,2,2,2,2,2,2,0,2,NA,0,3,9,2,2,0,NA
cell_981,2,2,2,2,2,NA,0,2,2,0,3,NA,2,3,2,4
cell_982,0,2,NA,NA,2,NA,0,2,2,NA,NA,9,2,3,2,NA
cell_983,0,2,2,NA,NA,2,0,2,2,NA,3,9,NA,NA,2,NA
cell_984,0,2,NA,2,NA,2,0,NA,2,0,3,9,NA,3,2,4
cell_985,0,2,2,2,2,NA,2,2,2,NA,3,9,2,0,2,4
cell_986,2,NA,2,2,2,2,2,2,2,12,3,9,2,0,2,NA
cell_987,NA,2,2,2,2,NA,0,2,NA,0,3,9,2,NA,0,4
cell_988,2,2,2,NA,2,2,2,2,2,0,3,9,2,2,0,4
cell_989,20,2,2,NA,NA,2,12,2,NA,11,3,9,2,0,2,4
cell_990,5,NA,2,2,2,2,12,2,NA,11,NA,9,2,0,2,4
cell_991,2,NA,2,2,2,2,NA,2,2,4,3,9,NA,4,5,4
cell_992,0,2,2,NA,2,2,12,2,2,0,3,NA,2,0,0,4
cell_993,2,2,2,2,NA,2,2,2,2,2,3,4,2,2,3,4
cell_994,0,NA,2,2,2,2,2,2,2,0,NA,4,2,2,3,4
cell_995,0,2,NA,NA,2,2,2,2,2,0,3,NA,2,2,3,4
cell_996,0,2,2,2,2,NA,2,2,NA,0,3,0,2,2,3,4
cell_997,0,2,NA,NA,2,NA,2,NA,NA,5,3,0,2,2,3,4
cell_998,2,2,2,2,2,2,2,2,2,NA,3,0,2,2,3,4
cell_999,0,2,NA,2,NA,2,2,2,2,0,3,0,2,2,3,4
cell_1000,0,NA,2,2,NA,2,2,NA,2,0,3,0,2,NA,3,4
cell_1001,0,2,NA,2,2,NA,2,NA,2,2,3,0,2,2,3,4
cell_1002,3,2,2,NA,2,2,2,2,2,2,3,0,2,2,3,4
cell_1003,2,2,NA,2,2,2,2,2,NA,2,NA,0,2,2,NA,4
cell_1004,2,2,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,2,3,4
cell_1005,5,2,NA,2,2,2,NA,2,2,3,3,5,2,NA,3,4
cell_1006,0,2,2,2,2,2,2,2,NA,0,3,5,2,2,NA,4
cell_1007,0,NA,2,2,2,2,2,2,2,0,3,NA,2,2,3,4
cell_1008,0,NA,2,2,2,2,2,2,NA,NA,3,NA,2,2,3,4
cell_1009,3,2,NA,2,2,2,2,2,2,5,3,0,2,NA,3,4
cell_1010,3,2,2,2,2,2,2,NA,NA,5,3,2,2,2,NA,4
cell_1011,3,2,2,2,NA,2,2,2,2,5,3,0,NA,2,3,4
cell_1012,3,2,2,2,2,2,2,2,2,5,NA,0,2,NA,NA,4
cell_1013,0,2,2,NA,2,2,2,2,2,5,3,NA,2,2,3,4
cell_1014,0,2,2,NA,2,2,2,NA,2,5,NA,NA,2,2,3,4
cell_1015,NA,2,2,2,2,2,2,NA,2,5,3,3,2,2,3,4
cell_1016,NA,2,2,2,2,2,NA,2,2,5,3,3,2,2,3,4
cell_1017,0,NA,2,2,2,2,2,2,NA,5,3,3,2,2,3,4
cell_1018,0,2,2,2,2,2,2,NA,2,5,3,0,2,2,3,NA
cell_1019,NA,2,2,NA,2,2,2,2,2,5,3,0,2,NA,3,NA
cell_1020,0,NA,2,2,NA,2,2,2,2,5,3,0,2,2,3,4
cell_1021,NA,2,NA,2,NA,2,2,NA,2,NA,3,0,2,2,NA,4
cell_1022,NA,2,2,2,2,2,2,2,2,5,NA,2,2,NA,3,4
cell_1023,0,2,2,2,2,2,2,2,2,5,3,0,2,2,NA,4
cell_1024,0,2,2,NA,2,2,NA,2,2,5,3,NA,2,2,3,4
