cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_376,2,2,2,5,-,3,2,-,-,0,0,5,2,5,3,0
cell_377,2,2,0,5,2,-,2,0,2,-,2,5,-,5,3,4
cell_378,2,2,0,-,2,3,2,2,2,11,29,-,-,5,3,0
cell_379,2,-,2,-,-,-,2,2,2,11,0,-,2,-,3,-
cell_380,-,2,2,-,2,3,2,46,2,11,0,5,2,5,-,2
cell_381,2,2,0,5,2,3,2,2,2,11,2,5,2,5,3,0
cell_382,2,2,0,5,2,3,2,2,-,11,2,5,-,5,3,0
cell_383,2,2,0,-,2,3,2,2,2,-,2,5,-,5,3,2
cell_384,2,2,0,5,2,-,2,2,2,-,2,5,2,5,3,-
cell_385,2,5,-,5,-,4,2,-,2,-,2,3,2,3,5,2
cell_386,2,5,2,-,2,4,2,2,2,6,-,3,2,-,5,2
cell_387,2,-,2,5,2,4,-,2,2,6,2,3,2,3,-,2
cell_388,2,5,2,5,2,4,2,-,2,6,2,3,2,3,5,2
cell_389,2,5,2,-,2,4,2,2,2,6,2,3,2,0,-,2
cell_390,2,5,2,5,2,4,2,2,-,-,2,3,2,5,5,2
cell_391,2,5,2,-,2,4,2,2,-,-,-,3,2,4,-,2
cell_392,2,5,2,5,2,4,2,-,2,-,2,3,-,0,5,2
cell_393,2,-,-,5,2,4,2,2,2,6,2,0,2,0,5,2
cell_394,-,5,0,-,2,4,2,2,2,-,2,-,2,0,5,2
cell_395,2,5,-,5,2,-,2,2,2,6,-,0,2,0,5,2
cell_396,-,5,4,5,2,4,2,2,2,-,2,2,2,0,-,2
cell_397,2,-,0,5,2,-,2,2,2,6,-,2,2,0,5,2
cell_398,2,5,0,5,2,4,2,2,2,6,-,2,2,-,5,2
cell_399,2,5,0,5,2,4,2,2,2,6,2,5,2,2,5,2
cell_400,2,5,-,5,-,-,-,2,2,6,-,5,2,-,5,2
cell_401,2,5,0,5,0,4,2,-,-,3,2,5,2,2,-,2
cell_402,2,5,2,-,8,4,2,-,2,3,2,0,2,-,5,2
cell_403,-,-,-,-,0,4,2,2,2,3,2,-,2,0,-,2
cell_404,2,5,0,5,4,-,2,2,2,-,-,5,2,0,5,2
cell_405,-,5,0,-,0,4,2,2,2,3,2,2,2,0,5,2
cell_406,2,5,0,5,0,4,-,-,-,-,-,0,2,0,-,2
cell_407,2,5,0,5,0,4,2,2,2,3,-,4,2,2,5,-
cell_408,2,5,0,5,0,4,2,-,2,3,-,4,2,2,5,-
cell_409,2,5,0,5,2,-,2,2,2,-,-,0,2,0,5,2
cell_410,2,5,2,5,-,4,2,2,2,3,2,0,2,6,5,-
cell_411,-,5,0,5,-,4,2,2,2,-,2,-,-,4,5,2
cell_412,2,5,-,5,2,4,2,2,-,3,2,2,-,2,5,2
cell_413,2,5,2,-,2,4,2,2,2,5,2,2,2,2,5,2
cell_414,2,5,-,5,2,4,2,2,2,-,2,2,2,2,5,2
cell_415,2,-,0,5,2,4,2,2,2,-,2,2,2,0,5,2
cell_416,2,5,0,-,2,-,2,2,-,5,-,2,2,0,5,2
cell_417,-,2,2,-,2,-,2,-,2,5,2,17,2,2,5,2
cell_418,2,2,2,5,2,4,2,2,-,-,0,17,2,2,5,2
cell_419,-,2,-,5,0,-,-,2,2,5,0,17,2,2,5,2
cell_420,2,2,0,5,0,-,2,-,2,-,8,17,2,2,5,2
cell_421,2,2,2,5,0,-,2,2,-,5,4,-,2,2,5,2
cell_422,2,2,-,5,-,4,2,2,2,5,4,17,2,2,-,2
cell_423,2,2,-,5,2,4,2,2,-,-,0,17,2,2,5,2
cell_424,2,2,2,-,-,4,2,2,2,-,-,17,2,2,5,2
cell_425,-,2,-,-,-,-,-,-,-,-,-,0,2,3,5,2
cell_426,2,-,0,-,16,4,2,2,2,-,0,-,2,3,5,2
cell_427,2,2,-,5,0,4,2,2,2,2,-,0,2,-,5,2
cell_428,-,2,-,5,0,-,2,-,2,2,2,0,2,0,5,2
cell_429,-,2,5,-,8,4,-,2,2,2,0,-,2,14,-,-
cell_430,2,2,5,5,0,4,2,2,2,-,-,2,2,14,5,-
cell_431,2,2,-,5,0,4,2,2,2,2,0,2,2,14,5,2
cell_432,2,2,-,-,0,-,-,2,2,2,0,-,-,14,5,2
cell_433,2,-,3,5,3,4,2,2,0,4,2,3,2,2,5,2
cell_434,2,0,3,-,0,4,2,-,0,4,2,3,2,2,5,2
cell_435,2,0,3,5,0,-,2,2,0,4,0,3,2,0,5,2
cell_436,2,0,-,5,0,4,-,-,0,4,13,3,2,0,5,2
cell_437,-,-,3,5,0,4,2,2,30,0,0,3,2,0,5,2
cell_438,-,0,3,5,0,4,2,-,30,-,3,-,2,0,5,2
cell_439,2,0,3,5,0,4,2,2,30,0,0,3,2,0,5,2
cell_440,2,0,3,5,0,4,2,2,30,2,0,-,2,0,5,2
cell_441,2,4,3,5,0,4,-,2,0,2,0,0,-,5,5,2
cell_442,2,4,3,5,0,4,2,2,-,2,0,9,2,5,5,2
cell_443,-,0,3,-,-,4,2,2,-,2,0,0,2,5,5,2
cell_444,2,0,3,5,0,-,2,2,0,2,0,0,-,5,5,2
cell_445,2,0,3,-,2,4,2,2,2,2,-,5,2,5,5,2
cell_446,2,0,3,5,-,-,2,-,2,2,0,5,2,5,5,2
cell_447,2,-,-,5,2,4,2,2,2,2,-,5,2,-,5,-
cell_448,2,0,3,5,-,-,2,2,2,2,0,5,2,5,5,2
cell_449,2,8,8,5,0,8,2,5,2,5,2,-,2,4,3,2
cell_450,-,8,8,5,0,8,2,-,2,5,0,-,2,4,-,-
cell_451,2,8,8,5,-,8,2,-,2,5,2,2,2,4,3,2
cell_452,2,8,8,5,3,-,2,5,2,5,-,2,-,4,3,2
cell_453,2,8,8,5,0,-,2,5,2,0,-,0,2,4,3,2
cell_454,2,8,8,5,0,8,-,5,-,4,2,2,2,4,3,2
cell_455,2,8,8,5,0,8,-,5,2,-,2,5,2,4,3,2
cell_456,2,8,8,5,-,8,2,-,2,-,2,5,-,4,3,2
cell_457,2,8,8,-,2,8,2,0,29,3,2,0,2,4,3,2
cell_458,2,8,-,5,2,8,-,0,29,-,2,0,2,-,3,2
cell_459,2,8,8,5,2,8,2,2,29,3,-,2,2,4,10,2
cell_460,2,8,8,5,2,8,2,0,29,3,-,0,2,4,2,2
cell_461,2,8,8,5,0,8,-,0,29,-,48,5,-,4,0,2
cell_462,2,8,8,5,2,8,2,0,29,-,48,5,2,4,0,2
cell_463,2,8,8,5,0,8,2,-,29,2,-,5,-,-,0,-
cell_464,2,8,-,-,-,8,2,-,-,0,0,5,-,-,0,2
cell_465,2,8,8,5,3,8,2,4,-,2,19,0,2,4,3,2
cell_466,2,8,-,5,3,8,-,4,2,-,19,0,2,4,-,2
cell_467,-,8,-,5,3,8,2,4,-,2,19,0,2,4,3,2
cell_468,2,8,8,-,3,-,2,4,-,2,19,3,2,4,-,2
cell_469,2,8,-,-,3,8,-,4,-,2,19,4,2,4,-,2
cell_470,-,8,8,-,3,8,2,4,-,2,-,4,2,4,3,-
cell_471,2,8,-,-,3,8,2,4,-,2,19,25,2,4,-,2
cell_472,2,8,8,5,-,8,2,-,2,2,19,25,2,4,3,2
cell_473,2,8,-,5,5,-,2,4,2,2,19,0,2,4,3,2
cell_474,2,8,8,5,5,-,2,4,2,2,19,0,2,4,3,-
cell_475,2,8,8,-,5,8,2,4,2,2,19,3,2,4,-,-
cell_476,-,8,-,5,5,8,2,4,-,2,-,3,2,4,3,2
cell_477,2,8,-,-,5,8,2,4,2,2,19,0,2,-,3,2
cell_478,2,8,8,-,5,8,2,4,2,-,19,0,2,4,3,-
cell_479,2,8,8,5,5,8,2,4,-,2,19,0,2,4,-,2
cell_480,2,8,8,5,5,-,2,4,2,2,-,5,-,4,3,2
cell_481,-,8,2,-,2,5,2,2,5,-,2,0,2,4,2,2
cell_482,-,8,2,-,2,5,2,2,5,3,-,-,2,4,-,2
cell_483,2,8,2,5,2,5,2,2,-,-,2,2,2,4,2,2
cell_484,-,8,2,5,2,5,2,-,5,3,2,2,2,4,2,2
cell_485,2,8,2,5,2,5,2,-,5,3,2,0,-,-,3,2
cell_486,2,8,2,5,2,5,-,-,5,-,2,0,-,4,-,-
cell_487,-,-,2,-,2,5,2,2,5,3,2,0,2,4,-,2
cell_488,2,8,2,-,2,-,2,-,5,3,2,4,2,-,-,2
cell_489,2,8,0,5,2,0,2,-,5,3,2,3,2,4,-,2
cell_490,2,8,0,5,2,-,2,2,-,3,2,3,2,4,2,2
cell_491,2,8,2,5,-,-,2,2,-,3,2,3,2,4,0,-
cell_492,-,8,0,5,2,0,2,2,5,3,2,3,2,-,0,2
cell_493,2,8,5,5,2,0,-,-,5,3,2,0,2,4,5,2
cell_494,2,-,5,5,2,2,2,2,5,-,2,0,-,-,5,2
cell_495,2,8,0,5,2,0,2,-,5,3,2,0,2,4,5,2
cell_496,2,8,-,5,2,2,2,2,5,3,2,-,2,4,5,2
cell_497,2,8,-,-,2,17,2,0,10,3,6,5,2,4,0,-
cell_498,2,8,5,5,2,17,2,0,10,3,6,-,2,4,0,-
cell_499,-,8,-,-,2,17,-,0,10,-,6,8,2,4,-,2
cell_500,2,-,5,-,2,17,2,0,10,3,6,0,2,4,0,2
cell_501,2,-,-,5,2,17,2,-,0,3,-,0,2,4,0,-
cell_502,2,8,2,5,-,17,2,0,-,3,6,2,2,-,0,2
cell_503,2,8,2,-,2,17,2,-,0,3,6,0,2,4,2,2
cell_504,2,8,2,5,-,17,2,50,0,-,6,0,2,4,-,2
cell_505,2,8,-,5,2,2,2,0,0,3,6,0,2,4,5,-
cell_506,2,8,0,-,2,2,2,2,0,3,6,2,2,4,5,2
cell_507,2,8,-,5,2,2,2,0,0,3,6,-,2,4,0,2
cell_508,2,8,0,-,2,2,2,0,-,-,6,0,2,4,0,2
cell_509,2,8,3,5,2,-,2,13,0,3,6,0,2,4,-,2
cell_510,2,8,3,-,-,2,2,-,-,3,6,0,2,4,0,2
cell_511,2,8,3,5,2,2,2,13,-,3,6,0,2,-,2,2
cell_512,-,-,3,5,2,2,2,13,0,-,6,0,-,4,0,2
