,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,30,NA,NA,5
cell_339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,2,NA,5
cell_340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,2,10,NA
cell_341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,NA,10,NA
cell_342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,0,10,5
cell_343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,0,NA,5
cell_344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,NA,5
cell_345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,2,10,5
cell_346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,2,NA,5
cell_347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,NA,NA,NA
cell_348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,0,10,5
cell_349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,2,10,NA
cell_350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,2,NA,NA
cell_351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,10,5
cell_352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,30,NA,10,5
cell_353,5,2,2,NA,2,3,3,NA,NA,2,NA,2,NA,2,10,NA
cell_354,5,2,2,0,0,NA,NA,2,0,NA,6,2,30,2,10,5
cell_355,5,2,NA,0,2,3,3,2,3,2,6,2,NA,2,10,NA
cell_356,NA,2,2,0,2,NA,3,NA,NA,2,6,2,30,2,10,5
cell_357,5,2,2,0,NA,NA,3,2,5,2,6,2,30,2,10,5
cell_358,5,2,2,0,14,3,NA,NA,5,2,NA,2,30,2,10,5
cell_359,5,2,NA,0,0,NA,NA,NA,0,2,6,2,NA,2,10,5
cell_360,5,2,2,NA,NA,3,3,2,5,NA,6,2,30,2,10,5
cell_361,NA,2,2,NA,5,NA,3,2,2,2,6,2,NA,2,10,5
cell_362,NA,NA,2,2,NA,NA,3,2,2,2,6,2,30,2,NA,5
cell_363,5,NA,2,NA,2,NA,NA,2,2,2,6,2,NA,2,NA,5
cell_364,5,2,2,2,NA,3,3,NA,2,2,6,2,30,2,10,5
cell_365,5,2,2,0,NA,3,3,2,2,2,6,2,30,2,10,5
cell_366,NA,2,2,2,0,3,3,2,2,2,6,NA,30,2,10,5
cell_367,5,2,2,NA,NA,3,3,NA,2,2,6,NA,30,NA,10,5
cell_368,NA,2,2,0,0,3,3,2,2,2,6,2,30,2,10,5
cell_369,3,2,2,5,NA,3,3,NA,0,2,6,2,NA,2,10,5
cell_370,NA,2,NA,5,0,3,3,2,0,2,6,2,30,2,10,5
cell_371,3,NA,NA,5,0,NA,NA,2,0,2,6,2,30,2,10,5
cell_372,NA,NA,2,5,NA,3,3,2,0,2,6,2,NA,2,10,NA
cell_373,3,2,2,5,2,3,3,2,0,2,6,2,30,2,10,NA
cell_374,3,2,2,5,NA,3,3,2,0,NA,NA,2,30,NA,10,5
cell_375,3,2,NA,5,2,3,3,2,2,2,6,2,NA,2,10,5
cell_376,3,2,2,5,NA,3,3,2,0,2,NA,2,30,2,10,5
cell_377,3,2,NA,5,4,NA,3,25,NA,2,6,2,30,2,10,5
cell_378,3,2,2,5,4,3,3,25,0,2,6,2,30,2,10,5
cell_379,3,2,2,NA,4,NA,3,25,0,2,6,NA,30,NA,10,5
cell_380,3,2,2,NA,NA,3,3,25,0,2,6,2,30,2,NA,5
cell_381,3,NA,2,5,NA,3,NA,25,NA,NA,NA,NA,NA,2,10,5
cell_382,3,2,2,5,NA,3,3,25,5,2,6,2,30,NA,NA,5
cell_383,3,2,NA,5,4,3,NA,25,5,2,6,2,NA,2,10,5
cell_384,3,2,2,5,NA,NA,3,25,5,2,6,NA,30,2,NA,NA
cell_385,0,2,NA,0,NA,3,0,2,45,5,NA,NA,2,4,NA,0
cell_386,0,2,2,0,5,3,NA,2,NA,5,6,8,2,4,2,0
cell_387,0,NA,2,0,5,3,3,NA,NA,5,NA,8,2,4,2,0
cell_388,0,2,2,5,5,3,NA,2,45,5,NA,8,2,4,2,0
cell_389,0,2,NA,0,NA,3,0,NA,NA,NA,6,8,2,4,2,NA
cell_390,0,2,2,8,5,3,0,NA,45,5,6,8,2,4,NA,0
cell_391,2,2,2,NA,5,3,NA,5,45,5,6,8,2,4,2,0
cell_392,0,2,2,0,5,3,0,5,NA,5,NA,8,2,4,NA,0
cell_393,NA,2,2,NA,5,3,0,0,NA,NA,6,NA,2,NA,2,2
cell_394,0,2,2,0,5,3,0,0,45,5,6,8,2,NA,2,2
cell_395,NA,NA,NA,0,5,3,0,0,45,5,6,8,2,4,NA,2
cell_396,NA,2,2,0,5,3,0,0,NA,5,6,8,2,4,2,2
cell_397,3,2,2,0,5,3,4,5,45,5,6,8,2,4,NA,2
cell_398,3,2,2,NA,NA,3,4,5,NA,5,NA,NA,2,4,NA,2
cell_399,3,NA,2,0,5,NA,NA,NA,45,5,6,NA,2,NA,2,2
cell_400,3,2,2,4,NA,3,4,4,NA,5,6,8,NA,4,2,2
cell_401,NA,2,2,2,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_402,0,2,2,2,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_403,0,2,NA,2,5,3,7,2,45,5,6,8,2,4,2,0
cell_404,NA,2,2,2,5,3,0,2,45,5,6,8,2,4,2,0
cell_405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_406,0,2,2,2,5,3,0,2,45,5,6,8,NA,NA,2,0
cell_407,NA,NA,2,2,NA,3,0,2,45,5,6,8,2,4,2,3
cell_408,0,2,2,2,5,3,2,2,45,5,6,8,NA,NA,NA,3
cell_409,0,2,2,12,5,NA,2,0,45,5,6,8,2,4,2,2
cell_410,0,2,2,12,5,3,2,NA,45,NA,6,8,2,NA,2,0
cell_411,0,2,2,12,5,3,NA,0,45,NA,NA,8,2,4,2,NA
cell_412,NA,2,NA,NA,5,3,2,0,45,5,6,8,NA,NA,2,5
cell_413,0,2,NA,12,NA,3,2,5,45,5,NA,8,2,4,NA,5
cell_414,0,2,2,12,5,3,NA,NA,45,5,6,NA,2,4,NA,NA
cell_415,NA,2,NA,12,5,NA,2,2,45,5,6,NA,2,4,2,0
cell_416,2,2,NA,12,5,3,2,2,45,NA,6,8,2,4,NA,2
cell_417,0,2,2,0,NA,3,NA,0,45,NA,6,NA,NA,4,2,NA
cell_418,0,2,NA,0,5,3,0,0,45,2,6,8,2,4,NA,5
cell_419,2,2,2,2,NA,3,2,5,45,2,6,8,2,4,2,5
cell_420,NA,2,NA,2,5,NA,0,5,45,2,6,NA,2,4,2,5
cell_421,NA,2,NA,NA,5,NA,0,0,45,2,6,8,2,NA,2,5
cell_422,10,2,NA,NA,5,NA,NA,NA,45,NA,6,8,2,2,2,5
cell_423,2,2,NA,0,5,3,2,0,45,2,6,8,2,NA,2,5
cell_424,NA,2,2,0,5,3,2,0,45,2,6,NA,2,2,2,5
cell_425,NA,NA,2,NA,5,3,NA,0,NA,2,6,NA,NA,NA,2,NA
cell_426,5,2,2,3,5,3,0,0,45,2,6,8,2,3,NA,NA
cell_427,5,2,2,NA,5,3,0,0,45,2,6,8,2,0,2,5
cell_428,5,2,2,3,5,NA,0,0,45,2,6,8,2,8,2,NA
cell_429,12,NA,2,NA,NA,3,11,0,NA,2,6,NA,2,2,NA,NA
cell_430,NA,2,2,0,5,3,11,0,45,2,6,8,2,2,2,5
cell_431,0,2,2,0,5,3,NA,0,NA,2,6,8,NA,2,2,5
cell_432,0,2,NA,0,5,3,11,NA,45,2,6,8,NA,2,2,5
cell_433,5,2,2,NA,5,NA,5,2,45,NA,6,8,NA,2,2,5
cell_434,5,2,2,0,5,3,NA,NA,45,2,6,NA,NA,2,2,5
cell_435,5,2,2,0,5,NA,5,2,45,2,6,NA,2,2,2,5
cell_436,5,2,2,0,5,NA,5,2,45,2,NA,8,2,2,NA,5
cell_437,5,2,NA,0,5,3,2,0,45,2,6,8,2,2,2,5
cell_438,5,2,2,0,5,NA,NA,0,45,2,6,NA,2,NA,2,NA
cell_439,NA,2,2,2,NA,3,NA,NA,45,2,6,8,2,2,2,5
cell_440,NA,2,2,2,5,3,0,0,NA,NA,NA,NA,2,NA,2,5
cell_441,5,2,2,NA,5,NA,NA,NA,45,2,NA,8,2,2,2,5
cell_442,5,2,NA,2,NA,3,0,0,NA,2,6,8,2,2,2,5
cell_443,5,2,2,2,5,NA,37,2,45,NA,6,8,NA,NA,2,5
cell_444,5,2,2,2,5,3,0,2,45,2,6,8,2,NA,NA,5
cell_445,NA,2,2,2,NA,3,0,4,NA,2,6,8,2,NA,2,NA
cell_446,5,2,2,2,NA,3,0,4,45,2,6,8,2,2,2,NA
cell_447,5,2,2,2,5,3,NA,4,45,2,6,8,2,2,2,5
cell_448,5,NA,2,NA,5,3,3,4,45,2,6,8,NA,2,2,NA
cell_449,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_450,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_451,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_452,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_453,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_454,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_455,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_456,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_457,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_458,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_459,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_460,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_461,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_462,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_463,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_464,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_465,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_466,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_467,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_468,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_469,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_470,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_471,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_472,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_473,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_474,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_475,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_476,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_477,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_478,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_479,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_480,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_481,2,2,2,5,NA,NA,5,2,45,NA,6,8,8,3,2,0
cell_482,NA,2,NA,5,NA,3,5,NA,45,2,6,8,8,3,2,NA
cell_483,2,2,2,5,5,3,5,NA,NA,NA,6,8,8,3,2,0
cell_484,2,2,2,5,5,3,5,2,45,2,6,8,8,NA,2,5
cell_485,2,2,2,5,5,3,NA,2,45,NA,6,8,8,3,2,0
cell_486,2,NA,2,5,5,3,5,2,45,2,6,8,NA,NA,2,0
cell_487,NA,2,2,5,NA,3,NA,NA,45,2,6,8,8,3,2,0
cell_488,2,2,2,5,5,3,5,NA,NA,NA,6,8,NA,3,2,NA
cell_489,3,2,2,5,5,3,NA,2,45,0,6,8,8,3,2,0
cell_490,3,2,2,5,5,3,NA,2,45,0,6,NA,8,3,2,0
cell_491,NA,2,NA,NA,5,3,0,2,45,2,NA,8,8,3,2,0
cell_492,3,2,2,5,5,3,0,NA,45,2,6,NA,8,3,NA,0
cell_493,NA,2,2,5,NA,NA,NA,NA,NA,NA,6,8,8,3,2,0
cell_494,0,2,2,5,5,3,NA,NA,NA,NA,6,NA,8,3,2,0
cell_495,0,2,2,NA,5,NA,NA,NA,NA,NA,6,8,8,NA,2,0
cell_496,0,2,2,5,5,3,NA,NA,NA,NA,NA,8,NA,3,2,NA
cell_497,0,2,2,5,NA,3,NA,2,45,5,6,NA,8,NA,0,3
cell_498,2,2,2,5,5,3,NA,2,NA,5,6,8,8,3,5,3
cell_499,0,2,NA,5,NA,3,2,NA,45,5,NA,8,8,3,3,NA
cell_500,NA,2,2,NA,NA,3,2,NA,45,5,6,8,8,3,3,3
cell_501,8,NA,2,5,5,3,2,NA,45,5,6,8,NA,3,0,NA
cell_502,0,2,NA,5,NA,3,NA,2,NA,5,6,8,8,3,2,3
cell_503,NA,2,NA,5,NA,3,2,2,NA,5,6,NA,8,3,0,NA
cell_504,0,2,2,NA,5,NA,2,2,NA,5,6,NA,8,3,NA,NA
cell_505,NA,NA,2,5,5,3,2,NA,45,5,6,8,8,3,2,NA
cell_506,2,2,NA,5,5,3,2,2,45,5,NA,8,8,3,2,2
cell_507,2,2,NA,NA,5,3,NA,2,45,5,6,8,8,NA,2,NA
cell_508,NA,2,NA,5,5,3,NA,2,NA,NA,NA,8,8,3,2,NA
cell_509,2,NA,2,NA,5,3,0,2,45,5,6,8,8,NA,NA,0
cell_510,2,2,2,5,NA,3,0,2,NA,5,NA,NA,8,3,2,2
cell_511,2,2,NA,5,5,3,0,2,45,5,6,8,8,3,2,0
cell_512,2,2,2,5,5,3,0,2,NA,5,6,8,8,NA,NA,2
