,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_687,4,NA,2,NA,4,0,0,NA,5,3,5,8,2,0,11,8
cell_688,4,2,6,2,4,0,NA,3,5,NA,5,8,2,NA,11,NA
cell_689,4,2,NA,3,4,3,4,NA,5,3,5,8,NA,5,11,8
cell_690,4,2,NA,NA,NA,3,4,3,NA,3,NA,8,NA,5,11,8
cell_691,4,2,8,NA,4,NA,NA,NA,5,NA,NA,8,2,NA,NA,8
cell_692,NA,2,8,19,4,3,4,NA,5,3,5,8,NA,5,11,NA
cell_693,4,2,NA,3,4,3,4,3,5,3,NA,NA,2,NA,11,8
cell_694,NA,2,8,3,4,NA,4,3,NA,3,5,8,2,NA,NA,NA
cell_695,4,2,8,3,4,3,4,NA,5,3,NA,8,2,NA,NA,NA
cell_696,4,NA,8,3,NA,3,4,3,5,3,5,8,2,5,NA,8
cell_697,4,NA,0,2,4,3,0,3,5,NA,5,NA,NA,NA,11,NA
cell_698,4,2,NA,2,4,NA,NA,NA,5,3,NA,8,NA,NA,11,8
cell_699,4,2,2,NA,4,NA,NA,3,5,3,NA,8,2,5,11,8
cell_700,4,2,2,2,4,NA,2,3,5,3,5,8,2,5,11,8
cell_701,NA,2,0,NA,NA,NA,NA,3,5,3,5,8,2,NA,11,8
cell_702,4,2,0,2,4,3,0,NA,5,3,NA,8,2,5,11,8
cell_703,NA,2,3,2,4,3,0,3,NA,3,5,8,2,NA,11,8
cell_704,4,2,0,2,4,3,2,3,5,3,5,8,2,5,11,8
cell_705,4,2,2,5,NA,0,2,NA,5,3,5,8,2,2,11,2
cell_706,4,2,2,5,4,0,NA,3,5,3,NA,8,2,NA,11,NA
cell_707,4,2,2,5,4,4,2,3,5,3,5,8,2,2,11,NA
cell_708,NA,2,2,5,4,4,2,3,5,3,5,8,2,2,11,2
cell_709,4,NA,NA,NA,NA,0,2,0,5,3,NA,8,NA,NA,11,2
cell_710,4,2,2,5,4,2,2,2,5,3,5,NA,2,2,11,2
cell_711,4,2,2,5,4,2,2,NA,NA,3,5,8,2,2,11,2
cell_712,4,2,NA,5,4,2,2,0,NA,NA,5,8,2,2,11,2
cell_713,4,NA,NA,2,4,0,7,0,5,NA,5,8,2,3,NA,2
cell_714,4,2,50,2,4,0,NA,NA,NA,3,5,8,2,0,11,2
cell_715,4,2,50,2,4,NA,2,NA,5,NA,5,8,2,0,NA,2
cell_716,4,2,50,2,NA,0,0,NA,5,3,NA,8,2,0,11,2
cell_717,NA,NA,0,NA,NA,0,0,NA,NA,3,5,8,2,0,11,2
cell_718,NA,NA,5,0,4,NA,0,0,NA,NA,5,8,2,2,11,2
cell_719,4,2,0,0,4,5,0,NA,5,3,5,8,2,NA,11,NA
cell_720,4,2,0,0,4,5,0,0,5,3,NA,8,2,0,11,NA
cell_721,4,2,2,0,4,2,0,0,NA,3,5,8,2,NA,11,2
cell_722,4,NA,2,2,4,0,0,0,5,3,NA,8,2,NA,11,NA
cell_723,4,2,2,2,4,0,NA,2,5,NA,5,8,NA,2,11,2
cell_724,4,2,2,NA,NA,NA,0,2,5,3,5,8,2,2,11,2
cell_725,4,2,20,NA,NA,2,12,2,5,3,5,8,2,NA,11,3
cell_726,4,2,20,5,4,2,12,2,5,NA,5,8,2,2,NA,3
cell_727,4,2,NA,8,4,2,12,2,5,3,5,8,2,2,11,NA
cell_728,4,2,0,8,4,2,12,2,NA,NA,5,8,2,2,11,NA
cell_729,4,2,3,36,4,8,3,4,5,3,5,8,2,2,11,5
cell_730,4,2,0,36,4,8,3,4,NA,3,5,NA,NA,2,NA,5
cell_731,NA,2,2,36,NA,0,5,2,5,3,5,8,2,2,11,5
cell_732,NA,NA,0,36,4,0,5,NA,5,NA,5,8,2,NA,11,5
cell_733,4,2,0,0,4,2,4,0,5,3,5,8,NA,2,11,2
cell_734,NA,2,0,0,4,2,4,NA,5,NA,5,8,2,2,11,NA
cell_735,4,2,0,0,4,2,0,0,5,3,5,8,2,NA,11,2
cell_736,NA,NA,0,NA,4,2,0,3,5,3,5,8,2,NA,11,NA
cell_737,4,2,2,2,4,2,0,0,5,NA,5,8,2,2,NA,17
cell_738,NA,2,2,2,NA,NA,NA,0,5,3,5,8,2,2,11,17
cell_739,4,2,2,2,NA,2,NA,NA,5,3,5,8,2,NA,11,17
cell_740,NA,2,2,2,NA,2,0,0,5,3,NA,8,2,2,11,17
cell_741,4,2,2,NA,NA,2,4,NA,5,3,NA,8,2,2,11,17
cell_742,4,NA,2,2,NA,2,0,2,5,3,5,NA,NA,2,11,17
cell_743,4,2,2,2,4,2,NA,NA,5,3,5,8,2,2,11,17
cell_744,4,2,2,NA,4,NA,3,NA,5,NA,5,8,2,NA,11,17
cell_745,4,2,2,NA,4,2,0,0,NA,NA,NA,8,NA,NA,11,17
cell_746,4,NA,NA,2,NA,2,0,0,5,3,NA,NA,NA,2,11,17
cell_747,4,2,2,2,4,2,NA,0,5,3,5,8,NA,2,11,NA
cell_748,NA,NA,2,2,4,0,2,0,NA,3,5,NA,2,2,11,17
cell_749,4,2,2,2,NA,5,NA,2,5,3,5,8,NA,NA,11,NA
cell_750,NA,2,2,2,4,0,NA,2,5,NA,5,8,NA,2,11,17
cell_751,4,2,2,2,NA,3,0,NA,NA,3,5,8,2,2,11,17
cell_752,4,2,2,2,4,0,NA,NA,5,NA,5,8,2,2,11,17
cell_753,4,2,NA,2,4,0,4,2,5,3,5,8,2,2,11,17
cell_754,4,2,NA,2,4,0,4,2,5,3,5,NA,NA,2,11,17
cell_755,4,2,2,2,4,0,4,NA,NA,NA,5,8,2,NA,11,17
cell_756,4,2,2,2,4,5,4,2,5,3,5,8,2,2,NA,17
cell_757,NA,NA,2,NA,4,0,4,2,5,3,5,8,2,2,NA,17
cell_758,4,2,2,2,4,0,4,2,NA,3,5,8,2,NA,NA,17
cell_759,4,2,2,2,4,0,NA,NA,5,NA,5,8,2,2,11,17
cell_760,4,2,NA,2,4,2,4,NA,NA,3,5,NA,2,2,11,17
cell_761,4,2,2,2,4,11,4,2,5,3,5,NA,2,NA,11,17
cell_762,4,NA,2,NA,4,NA,NA,2,NA,3,5,NA,2,NA,11,NA
cell_763,4,NA,2,NA,4,NA,4,2,5,3,5,8,2,NA,11,17
cell_764,4,2,2,2,4,11,NA,2,NA,3,5,8,2,2,11,17
cell_765,4,2,2,2,NA,0,4,2,5,3,5,8,2,NA,11,17
cell_766,4,2,2,2,4,NA,4,2,5,3,5,8,2,2,11,17
cell_767,4,2,2,2,4,NA,4,2,NA,3,NA,8,NA,2,11,17
cell_768,4,2,2,2,4,3,4,2,NA,3,5,8,2,2,11,17
cell_769,2,2,3,2,4,2,2,5,5,NA,5,8,NA,2,2,2
cell_770,2,2,3,NA,NA,NA,2,NA,5,4,5,8,2,2,2,NA
cell_771,2,2,3,2,4,2,0,5,5,4,5,8,2,2,4,2
cell_772,2,2,NA,2,4,2,0,5,5,4,NA,8,2,2,0,2
cell_773,2,2,3,2,4,2,NA,NA,5,4,5,8,NA,NA,2,2
cell_774,NA,2,3,2,4,2,0,5,5,4,5,8,0,NA,2,2
cell_775,2,NA,NA,NA,4,2,NA,5,5,NA,5,8,0,NA,2,2
cell_776,2,2,NA,2,4,NA,0,NA,5,NA,5,NA,NA,2,2,2
cell_777,2,NA,3,2,4,2,0,5,5,NA,5,8,3,2,0,2
cell_778,2,2,3,2,4,2,0,5,5,4,5,NA,0,2,NA,2
cell_779,2,2,3,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2
cell_780,2,2,3,NA,4,2,0,5,5,NA,5,8,6,NA,0,NA
cell_781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
cell_782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
cell_783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
cell_784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2
cell_785,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,8,NA,0,2,2
cell_786,NA,NA,NA,NA,NA,NA,NA,5,5,4,NA,8,0,0,NA,2
cell_787,0,2,2,2,4,NA,0,5,5,4,NA,8,0,5,NA,NA
cell_788,NA,2,2,2,4,2,0,5,5,4,5,8,NA,0,2,2
cell_789,NA,2,2,2,4,2,0,5,5,4,5,8,3,0,2,2
cell_790,2,2,2,NA,NA,NA,0,5,5,4,5,8,3,NA,2,2
cell_791,2,2,2,2,4,2,NA,5,5,4,5,8,3,0,2,2
cell_792,2,2,NA,NA,4,2,2,5,5,4,5,NA,NA,0,2,2
cell_793,0,2,2,2,NA,2,2,5,NA,4,NA,8,2,13,2,2
cell_794,NA,2,2,2,4,2,2,5,5,4,NA,8,NA,13,2,2
cell_795,NA,2,2,NA,4,NA,2,5,5,4,5,8,2,NA,2,NA
cell_796,0,2,2,2,NA,2,2,5,5,4,5,8,2,13,2,NA
cell_797,3,2,NA,NA,4,2,NA,5,5,4,NA,NA,2,13,2,NA
cell_798,3,2,2,2,4,NA,2,5,5,4,5,NA,NA,NA,NA,2
cell_799,0,2,2,2,4,2,2,5,5,4,5,8,2,NA,2,2
cell_800,0,2,2,2,4,2,2,5,NA,4,5,NA,2,13,2,2
cell_801,3,NA,19,NA,4,2,0,5,5,4,NA,8,10,37,8,2
cell_802,3,NA,19,2,4,2,42,5,5,4,5,8,0,37,8,2
cell_803,3,NA,19,NA,4,NA,0,NA,5,4,5,8,NA,37,NA,2
cell_804,3,2,19,2,4,2,0,NA,5,4,5,8,0,37,2,2
cell_805,NA,NA,19,2,4,2,NA,5,5,4,NA,8,2,37,NA,3
cell_806,3,NA,19,2,4,2,5,5,5,4,5,8,NA,37,0,3
cell_807,3,2,19,2,NA,NA,0,5,5,4,5,8,0,37,0,3
cell_808,3,2,NA,NA,4,2,0,5,5,4,5,8,0,37,0,3
cell_809,0,NA,19,2,NA,2,NA,5,5,4,5,NA,NA,37,NA,0
cell_810,0,NA,19,2,4,2,2,5,5,4,5,8,0,37,0,NA
cell_811,0,2,19,2,4,2,2,5,5,4,NA,NA,5,37,0,0
cell_812,0,2,19,2,NA,2,2,5,5,4,5,8,3,37,2,0
cell_813,2,2,19,2,NA,2,0,5,5,4,NA,8,0,37,2,0
cell_814,2,NA,19,2,4,2,0,5,5,4,5,8,2,37,2,0
cell_815,2,2,19,2,4,2,0,5,5,4,5,8,0,37,2,2
cell_816,2,2,19,2,4,2,0,NA,5,4,5,8,0,37,2,0
cell_817,3,2,19,2,NA,2,NA,5,5,4,5,NA,2,37,NA,2
cell_818,3,2,19,2,NA,2,2,5,NA,NA,5,8,2,NA,0,2
cell_819,3,2,19,2,4,2,2,5,5,4,5,8,NA,37,5,2
cell_820,3,2,NA,2,NA,2,2,5,5,NA,5,8,NA,37,5,2
cell_821,NA,2,19,2,4,2,2,5,NA,4,5,NA,0,37,0,2
cell_822,NA,NA,19,NA,4,2,2,NA,5,4,5,8,0,37,0,2
cell_823,3,2,NA,2,4,2,2,5,5,4,5,8,0,NA,0,2
cell_824,3,2,19,NA,4,2,2,5,5,4,5,8,0,NA,NA,2
cell_825,NA,2,19,NA,4,2,0,5,5,4,NA,8,NA,37,NA,2
cell_826,3,2,19,2,4,2,0,NA,5,4,5,NA,2,37,11,NA
cell_827,3,2,19,2,4,2,6,NA,5,NA,5,8,2,37,NA,NA
cell_828,3,2,19,2,4,2,6,NA,5,4,5,NA,2,NA,11,2
cell_829,3,2,19,2,4,2,NA,5,5,4,5,8,2,NA,11,2
cell_830,3,NA,19,2,4,2,2,5,5,4,NA,8,NA,37,NA,NA
cell_831,3,2,19,2,NA,2,0,5,5,4,5,8,2,37,11,2
cell_832,3,NA,19,2,4,2,0,5,5,NA,NA,8,2,37,11,2
cell_833,0,NA,NA,2,4,2,0,14,NA,NA,5,8,NA,3,10,2
cell_834,0,2,4,2,4,2,0,NA,NA,4,5,8,0,NA,NA,2
cell_835,NA,2,4,2,NA,2,3,NA,5,NA,5,8,3,3,10,0
cell_836,0,2,4,2,4,2,0,4,5,4,5,8,5,3,10,NA
cell_837,0,NA,2,2,4,2,0,2,5,4,5,8,0,3,NA,0
cell_838,4,2,2,2,NA,2,0,2,NA,4,5,8,NA,3,10,NA
cell_839,5,NA,2,NA,4,2,NA,0,5,NA,NA,8,0,3,10,NA
cell_840,NA,2,2,NA,NA,2,2,3,5,4,NA,8,26,3,10,0
cell_841,2,2,NA,2,NA,2,2,NA,5,NA,5,8,NA,3,10,NA
cell_842,2,2,0,NA,4,NA,2,NA,5,NA,5,8,2,3,10,0
cell_843,2,2,2,2,4,NA,2,2,5,4,5,8,2,3,10,0
cell_844,2,2,2,NA,4,2,2,2,5,4,5,8,0,NA,10,NA
cell_845,2,2,0,NA,4,2,NA,2,5,4,5,8,0,3,10,0
cell_846,2,2,NA,2,4,2,2,2,NA,4,5,8,0,3,10,NA
cell_847,2,NA,21,NA,4,2,2,2,5,NA,5,8,NA,NA,NA,0
cell_848,NA,2,NA,2,4,2,2,NA,5,NA,5,8,0,3,10,NA
cell_849,0,2,2,2,4,2,0,2,5,NA,5,8,2,3,0,3
cell_850,NA,2,0,NA,4,NA,0,2,NA,4,NA,8,2,NA,2,3
cell_851,NA,NA,0,2,4,NA,2,2,5,4,5,NA,2,NA,0,NA
cell_852,5,2,0,2,4,2,NA,2,5,4,5,8,2,3,0,3
cell_853,2,2,5,2,NA,2,0,2,5,4,5,8,2,NA,2,NA
cell_854,2,2,NA,2,4,2,NA,2,5,4,5,8,2,3,2,NA
cell_855,0,2,NA,2,4,2,5,2,NA,NA,5,8,2,NA,NA,3
cell_856,0,NA,0,2,4,2,0,NA,5,4,NA,8,NA,3,NA,3
cell_857,NA,2,2,NA,4,2,2,0,5,4,5,8,2,3,2,NA
cell_858,0,2,NA,2,4,2,2,0,5,4,5,8,NA,3,2,0
cell_859,0,2,NA,2,4,2,2,0,5,4,5,NA,2,3,2,4
cell_860,NA,2,2,2,4,2,2,NA,NA,NA,NA,8,2,3,2,4
cell_861,12,2,NA,2,4,2,0,0,5,4,5,8,2,NA,2,2
cell_862,0,NA,2,2,4,2,NA,0,5,4,5,8,2,3,2,2
cell_863,5,2,2,2,4,2,NA,3,NA,4,5,8,NA,3,2,2
cell_864,NA,2,2,2,4,2,0,3,5,4,5,8,2,NA,2,NA
cell_865,2,2,5,NA,4,2,0,3,5,4,NA,8,5,NA,2,NA
cell_866,2,2,5,NA,4,2,5,3,5,4,5,8,5,3,NA,0
cell_867,2,2,5,2,4,2,NA,3,5,4,5,8,5,3,2,NA
cell_868,NA,NA,5,NA,4,2,0,3,5,4,5,8,5,3,2,NA
cell_869,2,2,NA,2,NA,2,NA,3,5,4,5,NA,0,3,2,NA
cell_870,2,2,5,2,4,NA,2,3,NA,4,5,8,0,3,2,3
cell_871,2,NA,5,2,NA,2,2,3,5,4,5,8,3,3,2,NA
cell_872,2,2,5,2,4,2,2,3,5,4,5,8,3,3,2,3
cell_873,2,2,5,2,NA,2,0,3,5,4,NA,8,0,3,2,0
cell_874,2,2,5,NA,4,2,NA,3,5,4,5,8,NA,3,2,0
cell_875,2,2,5,2,4,2,0,3,NA,4,5,NA,5,3,2,NA
cell_876,NA,2,5,2,4,2,0,3,NA,4,5,8,0,3,NA,0
cell_877,2,2,5,2,NA,2,0,3,5,NA,NA,8,2,3,NA,3
cell_878,2,2,NA,2,4,2,2,3,5,NA,5,8,2,3,2,NA
cell_879,2,NA,5,2,4,2,0,3,5,4,5,8,NA,NA,2,0
cell_880,2,2,5,2,NA,2,8,NA,5,NA,5,NA,4,NA,NA,0
cell_881,0,NA,5,2,4,NA,0,3,5,NA,5,8,NA,3,2,NA
cell_882,0,2,5,2,4,NA,0,3,5,4,5,8,2,3,2,4
cell_883,0,2,5,2,4,2,NA,NA,5,4,5,8,2,3,2,NA
cell_884,0,2,5,NA,NA,NA,0,3,5,4,NA,8,2,3,2,4
cell_885,2,2,5,NA,4,2,2,3,5,4,5,NA,2,3,NA,0
cell_886,2,2,5,2,4,2,2,NA,NA,NA,5,NA,NA,3,NA,0
cell_887,2,2,5,2,4,NA,2,3,5,4,5,8,NA,3,2,0
cell_888,2,2,5,2,4,2,2,3,5,4,5,8,2,3,2,0
cell_889,0,2,5,NA,4,2,0,3,5,4,NA,8,27,3,NA,5
cell_890,NA,NA,5,NA,4,2,0,3,5,4,NA,8,27,3,2,5
cell_891,3,NA,5,2,NA,2,NA,NA,NA,4,5,8,27,3,2,5
cell_892,3,2,5,2,4,2,2,3,NA,4,5,NA,27,3,NA,5
cell_893,2,2,5,2,4,2,2,3,NA,4,5,8,27,NA,2,0
cell_894,2,2,5,2,4,2,2,3,NA,4,5,NA,27,NA,2,0
cell_895,5,NA,5,2,4,2,0,3,5,4,NA,8,27,NA,2,0
cell_896,5,2,NA,NA,4,2,0,NA,5,4,5,8,27,3,2,0
cell_897,5,NA,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_898,NA,NA,5,2,NA,NA,2,3,5,4,5,NA,2,NA,NA,NA
cell_899,5,2,5,2,4,4,2,3,5,NA,5,8,2,NA,NA,NA
cell_900,5,2,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_901,5,2,NA,2,4,4,NA,NA,NA,4,5,8,2,NA,NA,NA
cell_902,5,2,5,2,4,4,2,3,5,4,NA,8,NA,NA,NA,NA
cell_903,5,2,NA,NA,4,4,2,3,NA,4,5,NA,2,NA,NA,NA
cell_904,NA,2,5,NA,4,4,NA,3,5,4,5,8,2,NA,NA,NA
cell_905,5,NA,5,2,4,4,2,3,5,4,5,NA,2,NA,NA,NA
cell_906,5,2,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_907,5,2,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_908,5,2,5,NA,4,4,2,3,NA,4,5,8,2,NA,NA,NA
cell_909,5,2,5,2,4,4,2,3,5,4,5,8,NA,NA,NA,NA
cell_910,5,2,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_911,5,2,5,2,4,4,2,3,5,4,5,8,2,NA,NA,NA
cell_912,5,2,5,2,4,4,2,3,5,4,5,NA,2,NA,NA,NA
cell_913,5,2,5,NA,4,NA,2,3,5,4,5,8,2,NA,NA,NA
cell_914,5,2,5,2,4,4,2,3,5,NA,5,8,2,NA,NA,NA
cell_915,5,NA,5,2,NA,4,2,3,5,4,NA,8,2,NA,NA,NA
cell_916,5,2,5,2,4,4,2,NA,5,4,5,8,2,NA,NA,NA
cell_917,5,2,NA,2,4,4,2,NA,5,4,NA,8,2,NA,NA,NA
cell_918,5,2,5,2,4,4,2,NA,5,4,NA,8,2,NA,NA,NA
cell_919,5,2,5,2,4,4,2,3,5,4,5,NA,2,NA,NA,NA
cell_920,5,2,5,2,4,4,NA,3,5,4,NA,8,2,NA,NA,NA
cell_921,5,2,NA,2,NA,4,2,3,5,4,NA,8,2,NA,NA,NA
cell_922,NA,2,5,2,4,4,2,NA,5,NA,5,8,2,NA,NA,NA
cell_923,5,2,5,NA,4,4,2,NA,5,4,5,8,2,NA,NA,NA
cell_924,NA,2,5,2,4,4,2,3,NA,NA,5,8,2,NA,NA,NA
cell_925,5,2,5,2,4,4,2,3,5,NA,NA,8,2,NA,NA,NA
cell_926,5,NA,NA,2,4,4,2,NA,5,4,5,NA,NA,NA,NA,NA
cell_927,5,2,5,2,4,4,2,NA,5,NA,NA,NA,2,NA,NA,NA
cell_928,5,2,5,2,NA,4,2,3,5,4,5,8,2,NA,NA,NA
cell_929,5,2,5,NA,NA,2,2,3,5,NA,5,8,2,2,3,2
cell_930,5,2,5,2,4,2,2,3,5,4,5,8,2,2,NA,2
cell_931,5,2,NA,2,NA,2,2,3,NA,4,NA,8,NA,NA,3,2
cell_932,NA,2,5,2,4,2,2,3,5,4,5,8,2,0,3,NA
cell_933,NA,NA,5,2,4,NA,2,NA,5,4,5,8,2,2,3,2
cell_934,5,2,5,2,4,2,2,3,NA,4,NA,NA,2,NA,3,2
cell_935,5,2,5,2,4,NA,NA,3,NA,4,5,8,NA,2,3,NA
cell_936,5,2,NA,2,4,2,NA,3,NA,4,5,8,2,2,3,2
cell_937,5,2,5,2,4,2,2,3,5,4,5,8,2,5,NA,2
cell_938,5,2,5,2,4,2,2,3,5,4,5,8,2,0,NA,2
cell_939,NA,2,5,2,4,NA,2,3,5,NA,5,NA,NA,0,3,NA
cell_940,NA,2,5,2,4,2,2,3,5,4,5,8,2,0,3,2
cell_941,NA,2,5,2,4,2,NA,NA,5,4,5,NA,2,3,3,NA
cell_942,NA,NA,5,2,4,2,2,3,NA,4,5,8,2,3,NA,2
cell_943,5,2,5,2,4,2,2,NA,5,4,5,8,2,3,NA,2
cell_944,5,2,5,2,4,2,2,3,5,4,5,8,2,3,3,2
cell_945,5,2,NA,NA,4,4,2,NA,NA,NA,5,8,2,NA,3,NA
cell_946,5,2,NA,NA,NA,4,2,3,5,4,5,8,2,4,NA,3
cell_947,NA,2,5,NA,4,4,2,3,NA,NA,5,8,2,4,NA,3
cell_948,NA,2,5,2,4,4,2,NA,NA,4,5,8,2,4,3,3
cell_949,NA,2,5,NA,4,4,2,3,5,4,5,8,2,NA,3,3
cell_950,5,NA,5,2,NA,NA,2,NA,5,4,5,8,2,4,3,3
cell_951,5,2,5,2,NA,NA,2,3,5,4,5,8,2,4,NA,3
cell_952,5,2,NA,2,4,4,2,NA,NA,4,5,8,2,4,3,3
cell_953,5,2,5,2,4,0,2,3,5,NA,5,8,2,4,3,2
cell_954,5,2,NA,2,4,0,2,3,5,4,5,8,2,4,NA,2
cell_955,5,NA,5,2,4,0,2,3,5,4,5,NA,2,4,3,2
cell_956,5,2,5,2,4,0,2,3,5,4,5,8,2,4,NA,2
cell_957,5,2,5,2,4,3,2,NA,5,4,NA,8,2,4,NA,2
cell_958,5,2,NA,2,NA,NA,2,3,NA,4,NA,8,2,NA,3,2
cell_959,5,2,5,2,4,NA,2,3,NA,NA,5,8,2,4,3,2
cell_960,NA,2,5,2,4,0,NA,3,NA,4,NA,8,2,4,3,2
cell_961,0,NA,5,NA,4,3,2,3,5,4,5,8,2,36,NA,0
cell_962,2,2,NA,0,4,3,NA,3,5,4,5,8,2,36,3,NA
cell_963,NA,NA,5,NA,4,NA,2,3,5,4,5,NA,NA,36,3,0
cell_964,0,2,5,0,4,NA,2,3,5,4,5,8,NA,36,3,0
cell_965,0,2,NA,0,4,3,2,3,5,4,5,8,2,3,3,3
cell_966,0,2,5,NA,NA,3,2,3,5,4,5,8,2,3,3,0
cell_967,8,NA,NA,0,NA,3,2,3,5,4,5,8,2,2,3,0
cell_968,8,NA,5,0,NA,3,2,3,5,4,5,8,2,2,3,0
cell_969,2,2,5,2,NA,NA,NA,3,5,4,5,NA,2,2,3,2
cell_970,0,2,5,NA,4,3,2,NA,5,4,5,8,2,NA,NA,2
cell_971,NA,2,5,2,4,3,2,3,5,4,5,8,2,2,3,2
cell_972,0,NA,NA,NA,NA,3,2,3,5,4,5,8,2,2,3,2
cell_973,0,2,5,2,4,3,2,3,NA,NA,5,8,2,8,3,NA
cell_974,0,2,5,2,4,NA,2,3,5,4,NA,NA,NA,NA,3,NA
cell_975,5,2,NA,2,4,NA,NA,3,NA,NA,5,8,2,2,NA,2
cell_976,0,2,5,2,4,3,2,3,5,4,5,8,2,0,3,2
cell_977,NA,2,5,0,4,3,2,NA,5,4,5,8,2,2,3,2
cell_978,0,2,5,2,4,3,2,NA,5,4,5,8,2,NA,3,2
cell_979,2,2,NA,13,4,3,2,3,5,4,5,8,2,0,3,NA
cell_980,NA,NA,5,3,4,3,2,3,NA,4,5,8,NA,0,3,NA
cell_981,0,2,5,5,4,3,NA,3,5,4,NA,8,2,0,3,2
cell_982,3,2,NA,5,4,3,NA,3,5,4,5,8,2,NA,3,2
cell_983,NA,2,5,0,NA,3,2,NA,NA,4,5,8,2,6,NA,2
cell_984,12,NA,NA,0,NA,3,2,3,5,4,5,8,2,2,3,NA
cell_985,0,2,5,5,4,3,2,NA,5,NA,5,8,NA,NA,NA,2
cell_986,0,2,5,0,4,3,2,3,5,4,NA,8,NA,0,3,2
cell_987,0,2,5,10,NA,3,2,3,NA,4,NA,8,2,NA,3,NA
cell_988,0,NA,5,NA,4,3,NA,3,5,4,5,8,2,0,3,2
cell_989,NA,2,5,2,NA,3,2,3,5,4,5,8,2,0,NA,2
cell_990,0,NA,NA,0,4,3,2,3,5,NA,NA,8,2,0,NA,2
cell_991,0,2,5,2,4,3,2,3,NA,4,5,8,2,5,3,2
cell_992,0,2,5,2,NA,3,2,3,5,4,5,8,2,0,NA,NA
cell_993,0,NA,5,5,4,2,NA,3,5,4,5,8,NA,2,3,5
cell_994,0,2,NA,2,4,2,2,NA,5,4,NA,8,2,NA,NA,5
cell_995,NA,2,5,0,NA,2,2,3,5,NA,5,NA,2,2,3,5
cell_996,0,NA,5,0,4,2,2,3,NA,4,NA,8,2,2,3,5
cell_997,2,2,5,0,4,2,2,NA,5,4,5,NA,2,2,3,5
cell_998,2,2,5,5,4,0,2,3,5,4,NA,8,2,2,NA,5
cell_999,2,NA,5,0,4,0,2,3,5,4,NA,8,2,2,3,5
cell_1000,2,NA,5,0,NA,0,2,3,5,4,5,NA,NA,2,3,5
cell_1001,65,2,5,NA,4,NA,2,3,5,4,5,8,2,2,3,5
cell_1002,5,NA,NA,8,4,3,2,3,5,NA,5,8,2,2,NA,5
cell_1003,NA,NA,NA,0,4,3,2,3,5,4,5,8,2,2,NA,5
cell_1004,0,2,5,0,4,3,2,3,5,4,NA,NA,2,2,3,5
cell_1005,4,2,5,20,4,NA,2,3,NA,NA,5,8,2,NA,3,5
cell_1006,NA,2,5,NA,4,NA,2,NA,NA,4,5,8,2,NA,3,5
cell_1007,NA,NA,NA,20,NA,0,2,3,5,4,5,8,NA,NA,3,5
cell_1008,NA,2,5,20,4,2,2,3,5,4,5,8,2,2,3,5
cell_1009,0,NA,5,2,4,2,2,3,5,4,5,8,2,2,3,0
cell_1010,0,2,NA,NA,4,NA,2,3,5,4,5,8,2,2,NA,0
cell_1011,3,2,5,2,4,2,2,3,5,NA,5,NA,NA,2,3,0
cell_1012,0,2,5,NA,4,2,NA,3,5,4,5,8,NA,2,3,0
cell_1013,0,2,5,NA,4,2,NA,3,5,NA,5,8,2,2,3,2
cell_1014,NA,NA,5,2,4,2,2,3,5,4,5,8,NA,2,3,2
cell_1015,0,NA,NA,2,NA,2,NA,3,NA,4,5,NA,2,2,3,2
cell_1016,NA,2,5,2,4,2,2,NA,NA,4,NA,NA,NA,2,3,2
cell_1017,0,NA,5,NA,4,2,2,3,5,4,NA,NA,2,2,3,5
cell_1018,0,2,5,NA,NA,2,2,3,NA,4,5,8,2,2,3,0
cell_1019,0,NA,5,2,4,2,NA,NA,5,4,5,NA,2,2,NA,0
cell_1020,0,NA,5,NA,4,2,2,3,NA,NA,NA,8,2,NA,3,5
cell_1021,2,2,5,2,NA,4,2,3,5,NA,5,8,2,NA,3,2
cell_1022,NA,2,5,2,NA,4,2,3,5,NA,5,NA,2,2,3,4
cell_1023,2,2,5,2,4,4,2,3,5,4,5,8,2,2,NA,0
cell_1024,5,2,5,NA,4,4,NA,3,5,4,5,8,2,2,3,NA
cell_1025,2,2,4,4,2,2,4,0,2,2,2,3,NA,5,2,2
cell_1026,2,2,4,4,0,NA,4,0,2,2,NA,3,2,5,2,2
cell_1027,2,2,4,4,NA,NA,4,0,NA,2,2,3,2,5,2,2
cell_1028,2,2,4,4,2,2,4,NA,NA,2,2,3,NA,5,2,2
cell_1029,2,NA,NA,NA,NA,2,4,0,2,NA,2,3,2,5,2,2
