,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_686,9,19,2,NA,0,NA,2,2,2,3,2,0,2,2,0,0
cell_687,9,NA,2,NA,NA,NA,2,NA,2,3,0,0,2,2,0,0
cell_688,9,NA,2,2,0,10,2,NA,2,3,0,NA,2,2,0,5
cell_689,2,19,2,2,2,10,NA,2,2,3,NA,8,2,2,2,0
cell_690,2,19,NA,NA,2,NA,2,2,2,3,3,NA,2,2,2,0
cell_691,0,19,2,NA,2,10,NA,2,0,3,3,8,2,NA,2,NA
cell_692,0,19,2,2,2,10,2,2,0,3,3,8,2,2,2,0
cell_693,10,19,2,2,NA,10,2,2,4,3,2,0,2,2,NA,0
cell_694,10,19,2,2,2,10,2,NA,4,3,2,0,2,2,14,0
cell_695,0,19,2,2,2,10,2,2,4,3,5,0,2,NA,NA,0
cell_696,0,19,2,2,2,10,NA,NA,4,3,5,NA,2,2,14,NA
cell_697,2,NA,2,2,2,10,0,2,NA,3,2,0,2,2,0,0
cell_698,NA,19,NA,2,2,NA,0,2,NA,3,2,0,2,NA,0,NA
cell_699,2,NA,2,2,NA,10,0,2,NA,3,2,0,NA,2,3,NA
cell_700,2,NA,2,NA,2,10,0,NA,0,3,2,5,2,2,3,NA
cell_701,2,NA,NA,2,2,10,2,NA,NA,NA,2,3,NA,2,0,2
cell_702,2,19,2,NA,2,10,2,2,0,NA,2,0,2,NA,NA,0
cell_703,2,19,2,2,2,10,0,2,2,3,2,0,NA,2,NA,2
cell_704,2,NA,2,NA,2,10,0,2,2,3,NA,0,2,NA,NA,0
cell_705,60,19,2,2,NA,2,0,NA,4,10,NA,0,2,2,2,5
cell_706,60,19,2,5,85,2,0,2,NA,NA,NA,2,NA,2,NA,5
cell_707,NA,19,2,0,85,2,2,2,4,10,0,5,2,2,2,5
cell_708,60,19,2,0,NA,2,NA,2,NA,10,0,5,NA,NA,2,5
cell_709,2,19,2,0,NA,2,4,NA,NA,10,0,0,2,2,2,5
cell_710,NA,19,2,NA,85,2,4,2,NA,10,NA,4,2,2,2,5
cell_711,2,NA,2,0,NA,2,NA,2,4,10,0,0,2,2,2,5
cell_712,NA,19,2,0,NA,NA,4,2,4,10,0,0,2,2,2,NA
cell_713,NA,19,2,0,85,0,2,2,4,10,0,0,2,2,NA,5
cell_714,5,19,2,2,85,21,2,NA,4,10,NA,0,2,2,2,5
cell_715,5,19,NA,0,85,0,2,NA,4,10,0,0,2,2,2,5
cell_716,5,19,2,5,85,0,0,2,4,10,0,0,2,2,2,5
cell_717,5,19,2,NA,85,0,31,2,4,10,NA,NA,2,2,NA,5
cell_718,5,19,NA,0,85,4,31,2,4,10,0,3,2,NA,2,NA
cell_719,5,19,2,2,85,2,0,NA,4,10,0,2,2,2,2,5
cell_720,NA,19,2,0,NA,2,0,2,4,NA,2,0,2,2,2,5
cell_721,2,19,2,NA,85,0,0,NA,4,10,NA,2,2,2,NA,5
cell_722,2,19,2,5,85,2,2,2,4,10,0,NA,2,2,2,NA
cell_723,NA,19,2,5,NA,0,3,2,4,NA,3,2,2,2,2,5
cell_724,2,NA,NA,NA,85,0,0,2,NA,NA,5,2,NA,2,2,NA
cell_725,2,19,NA,5,85,NA,0,NA,4,10,2,2,NA,2,2,5
cell_726,2,19,2,5,NA,0,0,2,4,10,2,2,NA,2,0,5
cell_727,2,19,2,5,85,NA,0,2,4,10,0,2,2,2,NA,5
cell_728,2,19,NA,5,85,NA,0,NA,4,10,0,NA,2,2,0,NA
cell_729,NA,19,NA,0,NA,0,0,2,4,10,12,0,2,2,0,5
cell_730,0,19,2,0,85,NA,0,2,4,10,0,NA,2,NA,0,5
cell_731,2,19,2,NA,85,NA,3,2,4,NA,0,2,2,2,2,5
cell_732,NA,19,2,0,85,0,3,NA,4,10,NA,2,NA,2,0,5
cell_733,0,19,2,2,85,NA,2,2,4,10,3,5,2,2,NA,5
cell_734,0,19,2,3,85,5,0,2,NA,NA,NA,5,2,NA,0,NA
cell_735,0,19,NA,0,85,5,0,2,4,NA,3,5,2,2,0,5
cell_736,2,19,NA,NA,85,5,NA,2,NA,NA,3,NA,2,2,2,5
cell_737,2,19,NA,2,85,4,5,2,NA,NA,2,0,2,2,0,5
cell_738,2,19,2,2,85,4,5,2,4,10,2,0,2,2,0,5
cell_739,2,19,2,2,85,4,NA,2,4,10,2,0,NA,2,0,5
cell_740,2,NA,2,2,85,4,5,2,4,10,2,2,NA,NA,0,5
cell_741,2,NA,2,2,85,NA,5,2,4,NA,5,2,2,2,0,5
cell_742,NA,19,NA,2,85,4,NA,2,NA,10,5,2,2,2,0,5
cell_743,2,19,2,2,85,4,5,2,NA,10,5,2,2,2,0,5
cell_744,2,19,2,2,85,4,5,2,4,NA,5,NA,2,NA,0,5
cell_745,0,NA,2,2,85,4,2,NA,4,10,NA,0,2,NA,0,5
cell_746,0,19,NA,2,85,4,2,2,4,10,NA,0,2,2,NA,5
cell_747,0,19,NA,2,85,NA,2,2,4,10,0,NA,2,2,NA,5
cell_748,0,19,2,2,NA,4,2,2,NA,10,0,3,2,NA,0,5
cell_749,3,19,2,NA,85,4,2,2,4,10,2,34,2,2,NA,5
cell_750,NA,19,2,2,85,4,2,2,4,10,2,34,2,2,NA,5
cell_751,39,19,2,2,85,4,2,2,4,10,0,34,2,2,0,NA
cell_752,0,19,2,2,85,4,2,NA,NA,10,0,34,2,2,0,5
cell_753,NA,19,2,2,85,NA,0,2,4,10,0,3,2,NA,NA,NA
cell_754,2,19,2,2,NA,39,0,NA,4,NA,0,NA,2,2,2,5
cell_755,2,19,2,NA,85,39,0,2,4,10,0,3,2,NA,2,5
cell_756,NA,19,2,2,85,39,0,2,4,10,10,3,2,2,NA,5
cell_757,0,19,2,2,NA,39,2,2,NA,10,0,3,2,2,2,NA
cell_758,74,19,2,2,85,39,2,2,4,10,0,3,NA,2,NA,5
cell_759,NA,19,2,2,85,NA,0,2,NA,NA,0,3,2,2,2,5
cell_760,0,19,2,NA,NA,39,NA,2,4,10,NA,3,2,2,2,5
cell_761,0,19,2,2,85,39,8,2,4,10,0,3,NA,NA,2,5
cell_762,NA,19,2,2,85,39,0,2,4,10,0,3,2,2,2,NA
cell_763,NA,19,2,2,85,NA,2,2,4,10,0,3,NA,2,NA,5
cell_764,NA,19,2,NA,85,39,2,2,4,10,2,NA,2,2,2,5
cell_765,0,NA,NA,2,NA,NA,0,NA,4,NA,2,NA,2,2,NA,5
cell_766,5,19,NA,2,85,NA,NA,2,4,10,2,NA,NA,2,2,5
cell_767,NA,19,2,NA,85,39,NA,2,4,10,NA,3,NA,2,2,5
cell_768,NA,19,2,2,85,39,2,2,4,10,2,3,2,2,2,5
cell_769,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,2
cell_770,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_771,3,2,2,NA,NA,NA,NA,NA,NA,NA,10,NA,4,2,8,2
cell_772,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,NA
cell_773,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,2
cell_774,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,4,2,NA,2
cell_775,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_776,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,NA,2
cell_777,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,2
cell_778,3,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,8,2
cell_779,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,2
cell_780,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,2,8,NA
cell_781,3,2,2,NA,NA,NA,NA,NA,NA,NA,8,2,0,2,8,2
cell_782,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,8,2
cell_783,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,NA
cell_784,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8,2
cell_785,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,8,NA
cell_786,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,0
cell_787,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,8,0
cell_788,3,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,8,0
cell_789,3,2,2,NA,NA,NA,NA,NA,NA,NA,12,2,3,2,8,0
cell_790,3,2,2,NA,NA,NA,NA,NA,NA,NA,12,2,3,2,8,NA
cell_791,NA,2,2,NA,NA,NA,NA,NA,NA,NA,12,2,NA,2,8,0
cell_792,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0
cell_793,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,3
cell_794,3,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,3
cell_795,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,8,3
cell_796,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,8,3
cell_797,3,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,8,NA
cell_798,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,8,12
cell_799,3,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,8,12
cell_800,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,12
cell_801,0,2,2,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,NA,10
cell_802,2,NA,2,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,NA,NA
cell_803,0,NA,2,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,8,10
cell_804,3,2,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,NA,0
cell_805,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,0
cell_806,0,2,2,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,8,0
cell_807,0,2,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,8,2
cell_808,0,2,2,NA,NA,NA,NA,NA,NA,NA,10,2,0,2,NA,2
cell_809,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,8,0
cell_810,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,0
cell_811,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,NA,NA
cell_812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,0
cell_813,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,8,0
cell_814,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,8,0
cell_815,0,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8,0
cell_816,0,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,8,NA
cell_817,2,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,8,5
cell_818,3,2,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,8,5
cell_819,0,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,8,5
cell_820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,NA,NA,NA
cell_821,0,2,2,NA,NA,NA,NA,NA,NA,NA,5,NA,4,2,8,5
cell_822,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,8,5
cell_823,0,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,8,5
cell_824,0,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,8,5
cell_825,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,5
cell_826,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,2,2,NA,8,NA
cell_827,3,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,8,5
cell_828,3,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,8,NA
cell_829,3,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,8,5
cell_830,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,2,2,NA,NA
cell_831,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,NA,NA,5
cell_832,3,2,2,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,NA,5
cell_833,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8,6
cell_834,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,8,6
cell_835,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8,6
cell_836,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,6
cell_837,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,8,6
cell_838,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8,6
cell_839,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,6
cell_840,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,8,6
cell_841,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,NA,2,8,6
cell_842,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,6
cell_843,2,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,NA,6
cell_844,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA
cell_845,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,6
cell_846,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,8,6
cell_847,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,8,NA
cell_848,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,6
cell_849,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,0,2,8,6
cell_850,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,6
cell_851,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,6
cell_852,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,6
cell_853,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,0,2,8,6
cell_854,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,6
cell_855,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,9,2,NA,6
cell_856,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,8,NA
cell_857,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,NA
cell_858,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8,6
cell_859,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,NA,6
cell_860,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8,6
cell_861,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,NA,NA
cell_862,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,8,6
cell_863,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,6
cell_864,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8,6
cell_865,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA
cell_866,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,NA
cell_867,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,NA,2,8,6
cell_868,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,8,6
cell_869,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,6
cell_870,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6
cell_871,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,NA,2,8,6
cell_872,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,8,6
cell_873,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,6
cell_874,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,8,6
cell_875,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,8,6
cell_876,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,6
cell_877,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,6
cell_878,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,8,6
cell_879,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,8,6
cell_880,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,6
cell_881,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,8,NA
cell_882,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,NA
cell_883,2,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,8,6
cell_884,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,8,6
cell_885,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,8,6
cell_886,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,NA
cell_887,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,8,6
cell_888,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,8,6
cell_889,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,NA,6
cell_890,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,8,6
cell_891,2,2,2,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,2,NA,6
cell_892,2,2,NA,NA,NA,NA,NA,NA,NA,NA,38,2,3,2,8,6
cell_893,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,3,2,8,6
cell_894,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,6
cell_895,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,8,6
cell_896,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,8,NA
cell_897,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,8,3
cell_898,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,8,3
cell_899,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,NA
cell_900,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,8,3
cell_901,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA
cell_902,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,NA
cell_903,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,NA
cell_904,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,3
cell_905,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,8,2
cell_906,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,4,NA,8,2
cell_907,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,8,2
cell_908,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,2,NA,2
cell_909,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,2
cell_910,4,NA,2,NA,NA,NA,NA,NA,NA,NA,3,0,4,2,8,2
cell_911,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,2
cell_912,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2
cell_913,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,8,5
cell_914,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,8,5
cell_915,4,NA,2,NA,NA,NA,NA,NA,NA,NA,3,0,4,2,8,NA
cell_916,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8,5
cell_917,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,4,2,8,5
cell_918,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,2,8,5
cell_919,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,8,NA
cell_920,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,4,2,8,5
cell_921,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,12,4,2,NA,2
cell_922,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,12,4,2,8,NA
cell_923,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,2
cell_924,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,2
cell_925,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,4,2,8,2
cell_926,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,5,4,2,8,0
cell_927,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,8,2
cell_928,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,8,2
cell_929,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,2
cell_930,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,NA
cell_931,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,8,2
cell_932,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,8,2
cell_933,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA
cell_934,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,NA,2
cell_935,4,2,2,NA,NA,NA,NA,NA,NA,NA,12,NA,4,2,8,2
cell_936,4,2,2,NA,NA,NA,NA,NA,NA,NA,12,2,4,2,8,2
cell_937,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,2
cell_938,4,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_939,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,2
cell_940,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,8,2
cell_941,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,NA,2
cell_942,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA
cell_943,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,8,2
cell_944,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2
cell_945,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,2
cell_946,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,8,2
cell_947,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,8,2
cell_948,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,4,2,8,NA
cell_949,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,8,2
cell_950,4,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,2
cell_951,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,2
cell_952,4,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,4,2,8,2
cell_953,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,2
cell_954,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,4,2,NA,2
cell_955,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,NA
cell_956,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,2
cell_957,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,2
cell_958,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,8,2
cell_959,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,2,NA,2
cell_960,4,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,8,2
cell_961,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,4,2,8,57
cell_962,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA
cell_963,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,NA,57
cell_964,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,NA,57
cell_965,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,8,0
cell_966,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,0
cell_967,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,0
cell_968,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,4,2,8,0
cell_969,4,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,0
cell_970,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,8,0
cell_971,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,8,2
cell_972,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,8,0
cell_973,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,0,4,NA,8,0
cell_974,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,0,4,2,NA,0
cell_975,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,8,0
cell_976,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,4,2,8,0
cell_977,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,2,8,2
cell_978,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,2
cell_979,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,2
cell_980,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,8,2
cell_981,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,8,2
cell_982,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,0,4,2,8,2
cell_983,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,0,4,NA,8,2
cell_984,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,2
cell_985,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,5,4,NA,8,2
cell_986,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,2
cell_987,4,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA
cell_988,4,2,2,NA,NA,NA,NA,NA,NA,NA,4,5,NA,2,8,2
cell_989,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,8,4,NA,8,2
cell_990,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,8,NA,2,NA,2
cell_991,NA,2,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,8,NA
cell_992,4,NA,2,NA,NA,NA,NA,NA,NA,NA,4,8,NA,NA,8,2
cell_993,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,0
cell_994,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,0
cell_995,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,8,NA
cell_996,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,2
cell_997,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,8,0
cell_998,4,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,8,NA
cell_999,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,0
